Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6441062,DEKALB COUNTY,MEDLOCK ELEME,39,823.97,20.5,51.3,28.2,79.5,39,826.82,28.2,41.0,30.8,71.8,40,808.83,42.5,40.0,17.5,57.5,40,833.70,22.5,40.0,37.5,77.5,39,808.46,46.2,46.2,7.7,53.8
6441064,DEKALB COUNTY,PEACHCREST EL,49,820.55,20.4,65.3,14.3,79.6,49,817.53,18.4,67.3,14.3,81.6,49,810.57,42.9,44.9,12.2,57.1,49,808.08,44.9,36.7,18.4,55.1,49,803.86,46.9,44.9,8.2,53.1
6441067,DEKALB COUNTY,SKY HAVEN ELE,48,814.50,29.2,56.3,14.6,70.8,48,812.27,27.1,58.3,14.6,72.9,48,794.25,50.0,47.9,2.1,50.0,48,793.63,58.3,37.5,4.2,41.7,48,790.71,72.9,27.1,0.0,27.1
6441071,DEKALB COUNTY,WOODWARD ELEM,102,819.44,17.6,71.6,10.8,82.4,102,810.53,38.2,51.0,10.8,61.8,103,808.42,42.7,46.6,10.7,57.3,103,797.61,57.3,35.9,6.8,42.7,102,790.71,67.6,32.4,0.0,32.4
6442050,DEKALB COUNTY,ALLGOOD ELEME,75,829.23,16.0,58.7,25.3,84.0,75,825.27,16.0,62.7,21.3,84.0,75,821.57,28.0,49.3,22.7,72.0,75,812.83,40.0,40.0,20.0,60.0,74,808.16,45.9,45.9,8.1,54.1
6442056,DEKALB COUNTY,FERNBANK ELEM,101,855.88,0.0,35.6,64.4,100.0,101,853.06,1.0,37.6,61.4,99.0,104,860.30,6.7,28.8,64.4,93.3,104,858.86,6.7,26.0,67.3,93.3,101,849.85,3.0,43.6,53.5,97.0
6442057,DEKALB COUNTY,GRESHAM PARK,49,813.27,40.8,38.8,20.4,59.2,49,805.39,38.8,53.1,8.2,61.2,49,795.92,55.1,38.8,6.1,44.9,49,798.18,57.1,34.7,8.2,42.9,49,789.31,65.3,34.7,0.0,34.7
6442058,DEKALB COUNTY,HENDERSON MIL,83,835.84,15.7,45.8,38.6,84.3,83,837.66,15.7,49.4,34.9,84.3,85,833.88,22.4,41.2,36.5,77.6,85,841.24,20.0,35.3,44.7,80.0,83,825.28,30.1,38.6,31.3,69.9
6442059,DEKALB COUNTY,INDIAN CREEK,104,806.47,45.2,43.3,11.5,54.8,103,805.32,42.7,46.6,10.7,57.3,123,794.96,56.1,33.3,10.6,43.9,123,783.47,70.7,26.0,3.3,29.3,102,789.78,63.7,35.3,1.0,36.3
6442060,DEKALB COUNTY,KNOLLWOOD ELE,45,825.49,15.6,62.2,22.2,84.4,45,820.93,20.0,64.4,15.6,80.0,45,811.02,35.6,53.3,11.1,64.4,45,810.78,31.1,60.0,8.9,68.9,45,800.44,48.9,48.9,2.2,51.1
6442061,DEKALB COUNTY,MCLENDON ELEM,75,818.23,25.3,58.7,16.0,74.7,76,820.09,25.0,55.3,19.7,75.0,93,794.24,59.1,26.9,14.0,40.9,93,791.39,61.3,28.0,10.8,38.7,75,799.80,54.7,37.3,8.0,45.3
6442062,DEKALB COUNTY,MIDVALE ELEME,54,829.65,11.1,64.8,24.1,88.9,54,824.52,20.4,57.4,22.2,79.6,54,818.81,33.3,46.3,20.4,66.7,54,828.20,25.9,40.7,33.3,74.1,54,814.35,31.5,53.7,14.8,68.5
6442065,DEKALB COUNTY,CARY REYNOLDS,109,824.50,16.5,60.6,22.9,83.5,109,832.51,16.5,48.6,34.9,83.5,109,824.70,23.9,53.2,22.9,76.1,109,839.53,14.7,40.4,45.0,85.3,109,817.91,22.9,59.6,17.4,77.1
6442068,DEKALB COUNTY,STONE MOUNT E,90,818.53,21.1,63.3,15.6,78.9,88,817.39,25.0,63.6,11.4,75.0,90,812.90,34.4,47.8,17.8,65.6,90,806.60,46.7,35.6,17.8,53.3,88,799.75,48.9,50.0,1.1,51.1
6443050,DEKALB COUNTY,ASHFORD PARK,42,832.24,7.1,64.3,28.6,92.9,42,829.74,2.4,78.6,19.0,97.6,44,824.84,27.3,50.0,22.7,72.7,44,814.68,36.4,45.5,18.2,63.6,42,810.74,40.5,50.0,9.5,59.5
6443051,DEKALB COUNTY,BRIARLAKE ELE,63,841.81,7.9,47.6,44.4,92.1,63,836.98,11.1,50.8,38.1,88.9,63,836.98,11.1,52.4,36.5,88.9,63,857.29,9.5,27.0,63.5,90.5,63,835.75,14.3,54.0,31.7,85.7
6443052,DEKALB COUNTY,CANBY LANE EL,106,815.22,31.1,53.8,15.1,68.9,106,817.62,31.1,46.2,22.6,68.9,106,803.16,55.7,29.2,15.1,44.3,105,798.73,51.4,40.0,8.6,48.6,105,797.08,53.3,42.9,3.8,46.7
6443055,DEKALB COUNTY,DUNAIRE ELEME,59,813.36,32.2,55.9,11.9,67.8,59,814.00,35.6,49.2,15.3,64.4,59,806.31,42.4,40.7,16.9,57.6,59,801.14,47.5,44.1,8.5,52.5,58,792.76,67.2,32.8,0.0,32.8
6443056,DEKALB COUNTY,FLAT SHOALS,55,815.22,27.3,63.6,9.1,72.7,55,817.25,29.1,49.1,21.8,70.9,55,807.95,43.6,38.2,18.2,56.4,55,804.40,49.1,36.4,14.5,50.9,55,797.47,60.0,34.5,5.5,40.0
6443057,DEKALB COUNTY,HAMBRICK ELEM,96,827.66,16.7,59.4,24.0,83.3,96,817.67,24.0,57.3,18.8,76.0,96,814.19,40.6,35.4,24.0,59.4,96,815.17,33.3,46.9,19.8,66.7,96,806.97,46.9,44.8,8.3,53.1
6443059,DEKALB COUNTY,JOLLY ELEMENT,65,814.75,33.8,49.2,16.9,66.2,65,819.62,30.8,46.2,23.1,69.2,69,817.48,36.2,37.7,26.1,63.8,69,796.20,47.8,42.0,10.1,52.2,65,795.86,55.4,41.5,3.1,44.6
6443061,DEKALB COUNTY,MEADOWVIEW EL,57,826.88,10.5,71.9,17.5,89.5,56,824.64,16.1,62.5,21.4,83.9,58,812.17,43.1,39.7,17.2,56.9,57,821.49,29.8,43.9,26.3,70.2,58,804.88,44.8,48.3,6.9,55.2
6443062,DEKALB COUNTY,MIDWAY ELEMEN,87,809.66,33.3,58.6,8.0,66.7,87,805.52,35.6,58.6,5.7,64.4,87,794.09,56.3,37.9,5.7,43.7,87,792.11,62.1,28.7,9.2,37.9,87,790.24,67.8,31.0,1.1,32.2
6443063,DEKALB COUNTY,OAK GROVE ELE,87,854.91,2.3,36.8,60.9,97.7,87,846.75,3.4,43.7,52.9,96.6,87,856.18,5.7,35.6,58.6,94.3,87,873.64,2.3,17.2,80.5,97.7,87,841.92,4.6,50.6,44.8,95.4
6443064,DEKALB COUNTY,PLEASANTDALE,122,832.76,6.6,65.6,27.9,93.4,122,826.58,9.0,72.1,18.9,91.0,123,830.04,17.1,52.8,30.1,82.9,123,828.54,19.5,49.6,30.9,80.5,122,814.59,24.6,66.4,9.0,75.4
6443065,DEKALB COUNTY,ROCK CHAPEL E,63,831.73,9.5,63.5,27.0,90.5,63,828.22,12.7,61.9,25.4,87.3,63,830.30,17.5,50.8,31.7,82.5,63,808.33,33.3,57.1,9.5,66.7,63,802.24,36.5,61.9,1.6,63.5
6443067,DEKALB COUNTY,SMOKE RISE EL,73,831.82,15.1,53.4,31.5,84.9,73,826.44,21.9,53.4,24.7,78.1,74,823.42,28.4,41.9,29.7,71.6,74,835.54,17.6,45.9,36.5,82.4,73,825.22,13.7,64.4,21.9,86.3
6443069,DEKALB COUNTY,TONEY ELEMENT,89,812.19,28.1,60.7,11.2,71.9,89,811.31,36.0,50.6,13.5,64.0,89,798.71,49.4,38.2,12.4,50.6,89,795.92,55.1,39.3,5.6,44.9,89,790.55,65.2,34.8,0.0,34.8
6444050,DEKALB COUNTY,ATHERTON ELEM,66,814.85,31.8,54.5,13.6,68.2,66,809.67,28.8,69.7,1.5,71.2,66,793.17,53.0,40.9,6.1,47.0,66,799.62,50.0,45.5,4.5,50.0,66,798.64,53.0,45.5,1.5,47.0
6444051,DEKALB COUNTY,BRIAR VISTA E,52,833.94,7.7,63.5,28.8,92.3,52,821.50,21.2,63.5,15.4,78.8,54,824.89,18.5,63.0,18.5,81.5,54,826.59,27.8,46.3,25.9,72.2,52,811.27,32.7,59.6,7.7,67.3
6444052,DEKALB COUNTY,MURPHY CANDLE,91,822.63,18.7,64.8,16.5,81.3,91,824.15,16.5,61.5,22.0,83.5,91,811.36,41.8,41.8,16.5,58.2,91,805.82,45.1,39.6,15.4,54.9,91,805.73,46.2,46.2,7.7,53.8
6444058,DEKALB COUNTY,HIGHTOWER ELE,70,832.27,7.1,70.0,22.9,92.9,70,828.86,7.1,72.9,20.0,92.9,70,826.04,21.4,50.0,28.6,78.6,69,819.90,23.2,55.1,21.7,76.8,69,807.51,37.7,59.4,2.9,62.3
6444059,DEKALB COUNTY,KELLEY LAKE E,56,815.82,19.6,73.2,7.1,80.4,56,812.16,19.6,76.8,3.6,80.4,56,813.63,32.1,57.1,10.7,67.9,56,800.95,51.8,41.1,7.1,48.2,56,794.96,62.5,37.5,0.0,37.5
6444060,DEKALB COUNTY,LAUREL RIDGE,38,840.39,10.5,42.1,47.4,89.5,38,844.82,5.3,50.0,44.7,94.7,38,829.42,21.1,44.7,34.2,78.9,38,830.97,15.8,50.0,34.2,84.2,38,832.87,18.4,44.7,36.8,81.6
6444062,DEKALB COUNTY,MONTCLAIR ELE,98,830.49,6.1,68.4,25.5,93.9,98,828.11,9.2,67.3,23.5,90.8,101,822.27,24.8,53.5,21.8,75.2,101,812.05,35.6,48.5,15.8,64.4,98,806.97,48.0,39.8,12.2,52.0
6444063,DEKALB COUNTY,OAKCLIFF ELEM,73,835.25,5.5,64.4,30.1,94.5,73,830.66,9.6,63.0,27.4,90.4,72,833.13,16.7,58.3,25.0,83.3,72,830.93,20.8,41.7,37.5,79.2,72,817.14,31.9,50.0,18.1,68.1
6444064,DEKALB COUNTY,RAINBOW ELEME,88,827.06,12.5,63.6,23.9,87.5,88,834.09,9.1,55.7,35.2,90.9,88,828.53,25.0,42.0,33.0,75.0,88,812.78,31.8,53.4,14.8,68.2,87,806.69,37.9,57.5,4.6,62.1
6444065,DEKALB COUNTY,ROWLAND ELEME,65,822.85,12.3,72.3,15.4,87.7,65,815.65,18.5,72.3,9.2,81.5,65,808.43,41.5,41.5,16.9,58.5,65,813.03,35.4,50.8,13.8,64.6,65,808.46,33.8,64.6,1.5,66.2
6444067,DEKALB COUNTY,SNAPFINGER EL,75,815.12,28.0,58.7,13.3,72.0,75,813.29,26.7,64.0,9.3,73.3,75,818.07,34.7,45.3,20.0,65.3,75,804.39,42.7,44.0,13.3,57.3,75,795.64,60.0,37.3,2.7,40.0
6444068,DEKALB COUNTY,STONEVIEW ELE,125,815.26,26.4,65.6,8.0,73.6,125,809.83,33.6,57.6,8.8,66.4,125,796.22,56.0,38.4,5.6,44.0,125,798.10,51.2,41.6,7.2,48.8,125,789.17,67.2,32.0,0.8,32.8
6445050,DEKALB COUNTY,AVONDALE ELEM,63,825.54,11.1,65.1,23.8,88.9,63,825.43,12.7,61.9,25.4,87.3,64,827.56,18.8,48.4,32.8,81.3,63,814.00,34.9,44.4,20.6,65.1,62,802.10,46.8,50.0,3.2,53.2
6445053,DEKALB COUNTY,CLIFTON ELEME,95,825.34,18.9,52.6,28.4,81.1,94,820.52,26.6,53.2,20.2,73.4,94,810.83,37.2,47.9,14.9,62.8,94,813.12,34.0,50.0,16.0,66.0,94,805.02,45.7,47.9,6.4,54.3
6445056,DEKALB COUNTY,GLEN HAVEN EL,72,814.00,25.0,66.7,8.3,75.0,72,813.97,31.9,55.6,12.5,68.1,73,795.77,58.9,35.6,5.5,41.1,73,797.32,46.6,50.7,2.7,53.4,72,794.82,61.1,38.9,0.0,38.9
6445057,DEKALB COUNTY,HAWTHORNE ELE,61,834.87,9.8,59.0,31.1,90.2,61,829.15,18.0,52.5,29.5,82.0,61,828.97,24.6,41.0,34.4,75.4,61,849.52,11.5,36.1,52.5,88.5,61,828.43,23.0,49.2,27.9,77.0
6445058,DEKALB COUNTY,HUNTLEY HILLS,66,835.42,10.6,56.1,33.3,89.4,66,824.71,9.1,72.7,18.2,90.9,66,831.18,21.2,47.0,31.8,78.8,66,830.71,18.2,47.0,34.8,81.8,65,814.77,32.3,52.3,15.4,67.7
6445059,DEKALB COUNTY,KINGSLEY ELEM,69,842.28,7.2,46.4,46.4,92.8,69,835.93,15.9,40.6,43.5,84.1,69,843.93,23.2,27.5,49.3,76.8,69,839.51,17.4,34.8,47.8,82.6,68,834.72,14.7,48.5,36.8,85.3
6445062,DEKALB COUNTY,MONTGOMERY EL,76,850.18,1.3,44.7,53.9,98.7,76,844.43,3.9,52.6,43.4,96.1,76,853.89,10.5,32.9,56.6,89.5,76,857.13,6.6,28.9,64.5,93.4,76,840.46,13.2,47.4,39.5,86.8
6445064,DEKALB COUNTY,REDAN ELEMENT,114,815.43,23.7,63.2,13.2,76.3,114,815.25,27.2,55.3,17.5,72.8,113,806.95,41.6,46.0,12.4,58.4,112,798.17,56.3,33.0,10.7,43.8,111,796.19,55.9,44.1,0.0,44.1
6445065,DEKALB COUNTY,SAGAMORE HILL,71,830.80,15.5,53.5,31.0,84.5,71,818.28,21.1,64.8,14.1,78.9,71,816.55,38.0,40.8,21.1,62.0,71,832.89,23.9,36.6,39.4,76.1,71,818.52,35.2,49.3,15.5,64.8
6445066,DEKALB COUNTY,DEKALB ROCKDA,10,782.80,80.0,20.0,0.0,20.0,9,--,--,--,--,--,9,--,--,--,--,--,8,--,--,--,--,--,8,--,--,--,--,--
6450191,DODGE COUNTY,SOUTH DODGE E,142,828.39,14.1,62.0,23.9,85.9,141,825.40,16.3,59.6,24.1,83.7,141,816.79,31.9,45.4,22.7,68.1,141,823.55,24.1,46.1,29.8,75.9,140,812.28,35.0,52.1,12.9,65.0
6450291,DODGE COUNTY,NORTH DODGE E,109,836.74,5.5,60.6,33.9,94.5,109,830.69,13.8,61.5,24.8,86.2,109,837.50,16.5,43.1,40.4,83.5,108,844.33,14.8,35.2,50.0,85.2,104,818.08,27.9,58.7,13.5,72.1
6460104,DOOLY COUNTY,DOOLY CO ELEM,115,813.82,28.7,60.0,11.3,71.3,115,809.07,33.9,61.7,4.3,66.1,115,803.23,47.8,42.6,9.6,52.2,115,805.74,45.2,43.5,11.3,54.8,115,795.91,58.3,40.0,1.7,41.7
6470102,DOUGHERTY COUNTY,LIVE OAK ELEM,60,826.08,15.0,66.7,18.3,85.0,60,828.53,8.3,75.0,16.7,91.7,60,827.53,20.0,45.0,35.0,80.0,60,836.70,21.7,28.3,50.0,78.3,60,817.65,25.0,63.3,11.7,75.0
6470105,DOUGHERTY COUNTY,JACKSON HEIGH,88,808.38,36.4,56.8,6.8,63.6,88,810.64,30.7,60.2,9.1,69.3,88,793.09,55.7,40.9,3.4,44.3,88,802.19,45.5,47.7,6.8,54.5,88,795.38,62.5,36.4,1.1,37.5
6470199,DOUGHERTY COUNTY,LAMAR REESE S,102,815.88,26.5,56.9,16.7,73.5,102,819.13,19.6,63.7,16.7,80.4,102,810.39,44.1,39.2,16.7,55.9,102,821.59,29.4,43.1,27.5,70.6,102,807.66,46.1,42.2,11.8,53.9
6470205,DOUGHERTY COUNTY,LINCOLN ELEME,129,846.65,1.6,54.3,44.2,98.4,129,843.74,0.0,55.8,44.2,100.0,129,840.58,8.5,58.1,33.3,91.5,129,855.51,3.1,41.1,55.8,96.9,129,836.07,4.7,62.8,32.6,95.3
6470299,DOUGHERTY COUNTY,ALICE COACHMA,70,811.81,32.9,51.4,15.7,67.1,70,814.71,35.7,48.6,15.7,64.3,70,793.07,51.4,44.3,4.3,48.6,70,797.09,50.0,37.1,12.9,50.0,70,794.59,61.4,34.3,4.3,38.6
6470399,DOUGHERTY COUNTY,MARTIN LUTHER,63,811.10,30.2,61.9,7.9,69.8,63,816.05,23.8,66.7,9.5,76.2,63,793.63,55.6,41.3,3.2,44.4,63,799.06,50.8,44.4,4.8,49.2,63,795.06,68.3,30.2,1.6,31.7
6472056,DOUGHERTY COUNTY,MAGNOLIA ELEM,73,821.10,23.3,57.5,19.2,76.7,73,820.74,11.0,74.0,15.1,89.0,73,813.25,32.9,53.4,13.7,67.1,73,827.33,24.7,45.2,30.1,75.3,73,814.62,31.5,57.5,11.0,68.5
6472058,DOUGHERTY COUNTY,MORNINGSIDE E,83,808.37,32.5,61.4,6.0,67.5,83,804.53,34.9,62.7,2.4,65.1,83,791.84,62.7,34.9,2.4,37.3,83,799.70,49.4,43.4,7.2,50.6,83,796.70,63.9,34.9,1.2,36.1
6472062,DOUGHERTY COUNTY,SYLVESTER ROA,75,821.72,17.3,65.3,17.3,82.7,75,817.11,17.3,72.0,10.7,82.7,75,813.67,32.0,57.3,10.7,68.0,75,836.33,18.7,41.3,40.0,81.3,75,813.19,28.0,61.3,10.7,72.0
6473058,DOUGHERTY COUNTY,NORTHSIDE ELE,69,804.09,40.6,58.0,1.4,59.4,69,810.38,29.0,59.4,11.6,71.0,69,793.30,52.2,46.4,1.4,47.8,69,820.75,23.2,52.2,24.6,76.8,69,799.84,49.3,47.8,2.9,50.7
6473062,DOUGHERTY COUNTY,TURNER ELEMEN,63,807.02,39.7,54.0,6.3,60.3,63,809.05,34.9,58.7,6.3,65.1,63,799.17,55.6,31.7,12.7,44.4,63,799.67,52.4,34.9,12.7,47.6,63,790.90,74.6,23.8,1.6,25.4
6474054,DOUGHERTY COUNTY,LAKE PARK ELE,84,844.52,2.4,52.4,45.2,97.6,84,835.18,7.1,58.3,34.5,92.9,84,843.49,7.1,52.4,40.5,92.9,84,842.99,10.7,39.3,50.0,89.3,84,829.73,15.5,59.5,25.0,84.5
6474060,DOUGHERTY COUNTY,SHERWOOD ACRE,111,828.52,12.6,64.0,23.4,87.4,111,833.79,8.1,58.6,33.3,91.9,111,831.75,21.6,44.1,34.2,78.4,111,828.80,18.0,46.8,35.1,82.0,111,810.20,36.0,52.3,11.7,64.0
6475056,DOUGHERTY COUNTY,INTERNATIONAL,61,832.54,4.9,73.8,21.3,95.1,61,834.08,6.6,60.7,32.8,93.4,61,829.89,23.0,49.2,27.9,77.0,61,833.05,19.7,41.0,39.3,80.3,61,820.23,23.0,57.4,19.7,77.0
6475058,DOUGHERTY COUNTY,RADIUM SPRING,80,824.81,16.3,65.0,18.8,83.8,80,828.69,10.0,67.5,22.5,90.0,80,822.24,28.8,47.5,23.8,71.3,80,829.75,18.8,48.8,32.5,81.3,80,815.51,35.0,48.8,16.3,65.0
6475062,DOUGHERTY COUNTY,WEST TOWN ELE,75,817.05,22.7,65.3,12.0,77.3,75,817.56,21.3,61.3,17.3,78.7,75,801.92,52.0,38.7,9.3,48.0,75,816.16,36.0,44.0,20.0,64.0,75,801.75,53.3,40.0,6.7,46.7
6480104,DOUGLAS COUNTY,NORTH DOUGLAS,85,824.51,21.2,55.3,23.5,78.8,85,821.06,20.0,61.2,18.8,80.0,84,821.65,32.1,44.0,23.8,67.9,83,807.08,37.3,47.0,15.7,62.7,84,802.25,51.2,45.2,3.6,48.8
6480107,DOUGLAS COUNTY,BILL ARP ELEM,117,829.55,12.0,61.5,26.5,88.0,117,822.50,17.9,61.5,20.5,82.1,117,816.54,34.2,47.0,18.8,65.8,117,831.38,19.7,47.0,33.3,80.3,117,820.37,23.1,59.0,17.9,76.9
6480112,DOUGLAS COUNTY,MASON CREEK E,120,836.78,9.2,54.2,36.7,90.8,120,834.27,10.0,56.7,33.3,90.0,120,828.99,17.5,55.0,27.5,82.5,120,839.80,12.5,45.0,42.5,87.5,120,834.02,12.5,55.8,31.7,87.5
6480178,DOUGLAS COUNTY,ARBOR STATION,101,832.53,5.9,67.3,26.7,94.1,101,830.69,12.9,58.4,28.7,87.1,102,830.88,23.5,43.1,33.3,76.5,102,836.47,16.7,38.2,45.1,83.3,101,821.29,20.8,64.4,14.9,79.2
6480184,DOUGLAS COUNTY,DORSETT SHOAL,95,837.60,5.3,60.0,34.7,94.7,95,825.42,13.7,65.3,21.1,86.3,95,823.27,22.1,56.8,21.1,77.9,95,835.15,10.5,48.4,41.1,89.5,95,821.56,21.1,62.1,16.8,78.9
6480189,DOUGLAS COUNTY,FACTORY SHO E,87,823.39,17.2,65.5,17.2,82.8,87,817.16,23.0,64.4,12.6,77.0,87,810.53,43.7,40.2,16.1,56.3,87,813.79,34.5,49.4,16.1,65.5,87,807.39,39.1,55.2,5.7,60.9
6480193,DOUGLAS COUNTY,SOUTH DOUGLAS,105,841.15,3.8,51.4,44.8,96.2,105,837.34,8.6,50.5,41.0,91.4,105,843.74,9.5,42.9,47.6,90.5,105,856.33,2.9,41.9,55.2,97.1,105,836.61,10.5,52.4,37.1,89.5
6480198,DOUGLAS COUNTY,BRIGHT STAR E,84,827.29,13.1,66.7,20.2,86.9,84,827.86,15.5,57.1,27.4,84.5,84,820.98,25.0,50.0,25.0,75.0,84,822.57,22.6,52.4,25.0,77.4,84,815.55,31.0,57.1,11.9,69.0
6480200,DOUGLAS COUNTY,HOLLY SPRINGS,86,845.03,3.5,52.3,44.2,96.5,86,841.36,5.8,52.3,41.9,94.2,86,855.56,8.1,39.5,52.3,91.9,86,853.34,7.0,37.2,55.8,93.0,86,842.57,8.1,50.0,41.9,91.9
6480203,DOUGLAS COUNTY,NEW MANCHESTE,159,826.77,11.3,67.9,20.8,88.7,159,820.70,17.6,65.4,17.0,82.4,159,811.15,38.4,48.4,13.2,61.6,159,825.14,25.2,47.8,27.0,74.8,159,816.52,26.4,60.4,13.2,73.6
6480208,DOUGLAS COUNTY,CHAPEL HILL E,136,830.33,9.6,70.6,19.9,90.4,136,829.49,11.8,63.2,25.0,88.2,137,831.54,23.4,43.8,32.8,76.6,137,844.44,12.4,42.3,45.3,87.6,136,831.38,14.7,55.9,29.4,85.3
6480298,DOUGLAS COUNTY,SWEETWATER EL,113,819.58,20.4,61.9,17.7,79.6,113,813.81,25.7,65.5,8.8,74.3,113,811.21,40.7,45.1,14.2,59.3,113,821.90,27.4,45.1,27.4,72.6,113,810.22,37.2,52.2,10.6,62.8
6480303,DOUGLAS COUNTY,MIRROR LAKE E,85,841.36,2.4,57.6,40.0,97.6,85,842.54,2.4,61.2,36.5,97.6,85,844.92,12.9,43.5,43.5,87.1,85,854.47,9.4,36.5,54.1,90.6,85,851.85,7.1,37.6,55.3,92.9
6480398,DOUGLAS COUNTY,BURNETT ELEME,76,818.12,21.1,63.2,15.8,78.9,76,815.00,18.4,72.4,9.2,81.6,76,806.64,39.5,51.3,9.2,60.5,76,812.22,32.9,50.0,17.1,67.1,76,802.01,44.7,51.3,3.9,55.3
6480407,DOUGLAS COUNTY,BRIGHTEN ACAD,44,847.05,6.8,43.2,50.0,93.2,44,834.75,9.1,61.4,29.5,90.9,44,829.09,15.9,54.5,29.5,84.1,44,838.86,13.6,36.4,50.0,86.4,44,832.48,18.2,47.7,34.1,81.8
6480498,DOUGLAS COUNTY,EASTSIDE ELEM,95,826.84,17.9,54.7,27.4,82.1,95,819.63,23.2,57.9,18.9,76.8,95,818.12,24.2,57.9,17.9,75.8,95,824.16,23.2,54.7,22.1,76.8,95,814.54,33.7,49.5,16.8,66.3
6480507,DOUGLAS COUNTY,INNER HARBOUR,4,--,--,--,--,--,4,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--
6481054,DOUGLAS COUNTY,WINSTON ELEME,57,837.09,10.5,56.1,33.3,89.5,57,843.95,8.8,40.4,50.9,91.2,57,832.89,21.1,43.9,35.1,78.9,57,837.33,17.5,40.4,42.1,82.5,56,823.32,19.6,60.7,19.6,80.4
6482050,DOUGLAS COUNTY,BEULAH ELEMEN,76,818.26,19.7,65.8,14.5,80.3,76,812.50,25.0,67.1,7.9,75.0,78,816.14,41.0,39.7,19.2,59.0,78,816.73,34.6,44.9,20.5,65.4,76,805.49,46.1,40.8,13.2,53.9
6483052,DOUGLAS COUNTY,LITHIA SPRING,75,831.87,12.0,61.3,26.7,88.0,75,826.97,16.0,60.0,24.0,84.0,75,840.76,14.7,38.7,46.7,85.3,75,827.21,22.7,46.7,30.7,77.3,75,814.83,26.7,66.7,6.7,73.3
6484052,DOUGLAS COUNTY,MOUNT CARMEL,80,838.55,10.0,51.3,38.8,90.0,80,831.90,11.3,62.5,26.3,88.8,80,829.81,20.0,48.8,31.3,80.0,80,836.54,13.8,42.5,43.8,86.3,80,821.14,18.8,67.5,13.8,81.3
6485052,DOUGLAS COUNTY,ANNETTE WINN,81,822.43,19.8,63.0,17.3,80.2,81,816.59,23.5,63.0,13.6,76.5,81,824.26,25.9,46.9,27.2,74.1,80,823.13,22.5,53.8,23.8,77.5,80,814.00,30.0,58.8,11.3,70.0
6490194,EARLY COUNTY,EARLY CO ELEM,188,823.34,11.7,70.7,17.6,88.3,188,823.18,10.6,70.7,18.6,89.4,188,823.77,17.6,65.4,17.0,82.4,188,806.30,44.7,43.1,12.2,55.3,188,807.12,47.3,42.6,10.1,52.7
6501050,ECHOLS COUNTY,ECHOLS CO HIG,38,841.89,5.3,42.1,52.6,94.7,38,840.55,2.6,60.5,36.8,97.4,40,835.88,10.0,52.5,37.5,90.0,40,852.03,7.5,35.0,57.5,92.5,38,839.79,7.9,57.9,34.2,92.1
6510103,EFFINGHAM COUNTY,SPRINGFIELD E,90,829.14,13.3,66.7,20.0,86.7,90,827.89,13.3,63.3,23.3,86.7,90,823.28,24.4,55.6,20.0,75.6,90,827.98,24.4,45.6,30.0,75.6,90,813.88,31.1,55.6,13.3,68.9
6510105,EFFINGHAM COUNTY,MARLOW ELEMEN,112,840.54,7.1,51.8,41.1,92.9,112,833.48,10.7,51.8,37.5,89.3,112,839.87,12.5,47.3,40.2,87.5,112,849.15,11.6,37.5,50.9,88.4,112,827.79,17.0,58.0,25.0,83.0
6510107,EFFINGHAM COUNTY,BLANDFORD ELE,124,839.39,5.6,54.0,40.3,94.4,124,838.22,9.7,47.6,42.7,90.3,126,834.98,15.9,42.1,42.1,84.1,126,839.13,15.1,38.1,46.8,84.9,124,824.30,13.7,64.5,21.8,86.3
6510186,EFFINGHAM COUNTY,S EFFINGHAM E,97,841.29,6.2,55.7,38.1,93.8,97,840.25,5.2,55.7,39.2,94.8,97,839.33,7.2,57.7,35.1,92.8,96,840.71,6.3,53.1,40.6,93.8,96,831.54,12.5,58.3,29.2,87.5
6510190,EFFINGHAM COUNTY,GUYTON ELEMEN,120,833.58,8.3,59.2,32.5,91.7,120,835.65,6.7,56.7,36.7,93.3,120,822.28,26.7,53.3,20.0,73.3,120,826.90,18.3,55.8,25.8,81.7,120,813.63,28.3,61.7,10.0,71.7
6510196,EFFINGHAM COUNTY,SAND HILL ELE,89,829.26,13.5,61.8,24.7,86.5,89,829.34,13.5,64.0,22.5,86.5,89,817.76,27.0,58.4,14.6,73.0,89,824.27,21.3,55.1,23.6,78.7,89,811.88,28.1,67.4,4.5,71.9
