Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6444051,DEKALB COUNTY,BRIAR VISTA E,40,827.38,15.0,62.5,22.5,85.0,40,824.25,17.5,67.5,15.0,82.5,40,828.50,17.5,55.0,27.5,82.5,40,818.80,30.0,40.0,30.0,70.0,40,811.20,37.5,50.0,12.5,62.5
6444052,DEKALB COUNTY,MURPHY CANDLE,112,812.17,24.1,69.6,6.3,75.9,112,820.91,20.5,62.5,17.0,79.5,112,825.71,24.1,47.3,28.6,75.9,111,800.81,46.8,41.4,11.7,53.2,112,794.33,58.0,39.3,2.7,42.0
6444058,DEKALB COUNTY,HIGHTOWER ELE,72,827.14,5.6,77.8,16.7,94.4,72,829.92,4.2,72.2,23.6,95.8,72,823.36,22.2,54.2,23.6,77.8,71,807.44,38.0,49.3,12.7,62.0,71,795.08,63.4,35.2,1.4,36.6
6444059,DEKALB COUNTY,KELLEY LAKE E,51,816.39,23.5,68.6,7.8,76.5,51,826.22,15.7,58.8,25.5,84.3,51,827.06,19.6,51.0,29.4,80.4,51,817.82,23.5,60.8,15.7,76.5,51,806.02,37.3,58.8,3.9,62.7
6444060,DEKALB COUNTY,LAUREL RIDGE,73,833.30,5.5,67.1,27.4,94.5,73,848.40,5.5,34.2,60.3,94.5,73,841.44,20.5,30.1,49.3,79.5,73,840.73,16.4,32.9,50.7,83.6,73,836.96,19.2,43.8,37.0,80.8
6444062,DEKALB COUNTY,MONTCLAIR ELE,81,815.07,21.0,74.1,4.9,79.0,81,818.88,19.8,69.1,11.1,80.2,81,811.38,30.9,56.8,12.3,69.1,81,790.12,66.7,28.4,4.9,33.3,81,791.63,69.1,28.4,2.5,30.9
6444063,DEKALB COUNTY,OAKCLIFF ELEM,61,832.52,3.3,75.4,21.3,96.7,61,828.69,3.3,72.1,24.6,96.7,61,846.44,9.8,45.9,44.3,90.2,61,816.25,21.3,62.3,16.4,78.7,61,812.10,31.1,63.9,4.9,68.9
6444064,DEKALB COUNTY,RAINBOW ELEME,85,814.08,25.9,68.2,5.9,74.1,85,826.85,12.9,67.1,20.0,87.1,85,815.54,31.8,50.6,17.6,68.2,85,802.78,41.2,49.4,9.4,58.8,85,798.36,54.1,42.4,3.5,45.9
6444065,DEKALB COUNTY,ROWLAND ELEME,61,820.44,8.2,85.2,6.6,91.8,61,835.84,3.3,59.0,37.7,96.7,61,825.00,24.6,50.8,24.6,75.4,61,806.34,42.6,52.5,4.9,57.4,61,797.07,60.7,37.7,1.6,39.3
6444067,DEKALB COUNTY,SNAPFINGER EL,66,816.68,19.7,68.2,12.1,80.3,66,825.65,18.2,57.6,24.2,81.8,66,803.62,37.9,57.6,4.5,62.1,66,800.44,37.9,54.5,7.6,62.1,66,794.35,65.2,33.3,1.5,34.8
6444068,DEKALB COUNTY,STONEVIEW ELE,153,809.68,28.1,69.9,2.0,71.9,153,819.59,18.3,70.6,11.1,81.7,153,798.85,49.7,47.1,3.3,50.3,153,791.94,56.2,40.5,3.3,43.8,153,785.34,77.8,22.2,0.0,22.2
6445050,DEKALB COUNTY,AVONDALE ELEM,62,818.39,22.6,66.1,11.3,77.4,62,823.47,22.6,54.8,22.6,77.4,66,823.27,24.2,45.5,30.3,75.8,65,796.94,50.8,43.1,6.2,49.2,61,796.13,55.7,42.6,1.6,44.3
6445053,DEKALB COUNTY,CLIFTON ELEME,85,818.87,8.2,87.1,4.7,91.8,85,831.49,12.9,64.7,22.4,87.1,85,815.22,29.4,57.6,12.9,70.6,85,805.00,37.6,51.8,10.6,62.4,85,801.14,47.1,49.4,3.5,52.9
6445056,DEKALB COUNTY,GLEN HAVEN EL,62,817.77,21.0,71.0,8.1,79.0,62,823.31,17.7,62.9,19.4,82.3,62,811.35,37.1,48.4,14.5,62.9,62,804.90,41.9,43.5,14.5,58.1,62,801.71,48.4,46.8,4.8,51.6
6445057,DEKALB COUNTY,HAWTHORNE ELE,59,838.73,3.4,57.6,39.0,96.6,59,840.03,3.4,59.3,37.3,96.6,59,859.15,3.4,44.1,52.5,96.6,59,856.31,11.9,25.4,62.7,88.1,59,834.37,11.9,59.3,28.8,88.1
6445058,DEKALB COUNTY,HUNTLEY HILLS,62,830.56,8.1,67.7,24.2,91.9,62,825.03,16.1,67.7,16.1,83.9,62,834.76,19.4,43.5,37.1,80.6,62,820.10,27.4,50.0,22.6,72.6,62,812.08,35.5,56.5,8.1,64.5
6445059,DEKALB COUNTY,KINGSLEY ELEM,55,836.04,1.8,65.5,32.7,98.2,55,839.25,10.9,56.4,32.7,89.1,55,835.38,25.5,45.5,29.1,74.5,55,823.98,30.9,45.5,23.6,69.1,55,822.35,34.5,41.8,23.6,65.5
6445062,DEKALB COUNTY,MONTGOMERY EL,53,844.15,5.7,52.8,41.5,94.3,53,853.74,5.7,24.5,69.8,94.3,54,876.56,9.3,14.8,75.9,90.7,54,871.04,7.4,20.4,72.2,92.6,53,855.15,5.7,28.3,66.0,94.3
6445064,DEKALB COUNTY,REDAN ELEMENT,104,816.04,20.2,72.1,7.7,79.8,103,823.51,19.4,61.2,19.4,80.6,104,824.49,27.9,40.4,31.7,72.1,103,802.82,39.8,50.5,9.7,60.2,103,795.35,56.3,41.7,1.9,43.7
6445065,DEKALB COUNTY,SAGAMORE HILL,76,844.61,1.3,55.3,43.4,98.7,76,841.43,2.6,56.6,40.8,97.4,77,847.70,11.7,41.6,46.8,88.3,77,841.18,14.3,42.9,42.9,85.7,76,852.93,6.6,40.8,52.6,93.4
6445066,DEKALB COUNTY,DEKALB ROCKDA,11,787.91,72.7,27.3,0.0,27.3,10,787.10,70.0,30.0,0.0,30.0,12,760.42,100.0,0.0,0.0,0.0,12,768.00,83.3,16.7,0.0,16.7,11,767.18,100.0,0.0,0.0,0.0
6450191,DODGE COUNTY,SOUTH DODGE E,120,831.03,5.0,71.7,23.3,95.0,120,836.10,5.8,60.0,34.2,94.2,120,830.22,12.5,61.7,25.8,87.5,120,823.63,20.0,56.7,23.3,80.0,120,820.15,27.5,52.5,20.0,72.5
6450291,DODGE COUNTY,NORTH DODGE E,117,836.09,4.3,66.7,29.1,95.7,117,842.86,6.8,48.7,44.4,93.2,117,844.79,12.0,40.2,47.9,88.0,116,827.76,19.0,48.3,32.8,81.0,116,818.28,23.3,62.9,13.8,76.7
6460104,DOOLY COUNTY,DOOLY CO ELEM,107,806.64,34.6,60.7,4.7,65.4,107,812.38,28.0,63.6,8.4,72.0,107,814.50,31.8,54.2,14.0,68.2,107,798.30,49.5,43.9,6.5,50.5,107,795.57,55.1,43.0,1.9,44.9
6470102,DOUGHERTY COUNTY,LIVE OAK ELEM,75,829.29,12.0,61.3,26.7,88.0,75,844.21,4.0,54.7,41.3,96.0,75,829.23,16.0,56.0,28.0,84.0,75,838.15,21.3,37.3,41.3,78.7,75,834.79,14.7,52.0,33.3,85.3
6470105,DOUGHERTY COUNTY,JACKSON HEIGH,77,803.71,41.6,57.1,1.3,58.4,77,816.04,27.3,63.6,9.1,72.7,77,804.12,51.9,39.0,9.1,48.1,77,795.52,51.9,44.2,3.9,48.1,77,804.53,51.9,41.6,6.5,48.1
6470199,DOUGHERTY COUNTY,LAMAR REESE S,81,814.48,17.3,77.8,4.9,82.7,81,831.67,6.2,71.6,22.2,93.8,81,840.27,7.4,49.4,43.2,92.6,81,813.79,23.5,64.2,12.3,76.5,81,807.90,37.0,60.5,2.5,63.0
6470205,DOUGHERTY COUNTY,LINCOLN ELEME,104,836.23,4.8,70.2,25.0,95.2,104,848.68,1.0,48.1,51.0,99.0,104,832.08,3.8,74.0,22.1,96.2,104,848.78,5.8,41.3,52.9,94.2,104,850.13,3.8,46.2,50.0,96.2
6470299,DOUGHERTY COUNTY,ALICE COACHMA,66,811.24,27.3,68.2,4.5,72.7,66,824.30,16.7,62.1,21.2,83.3,66,816.30,31.8,50.0,18.2,68.2,66,810.73,34.8,48.5,16.7,65.2,66,803.09,45.5,48.5,6.1,54.5
6470399,DOUGHERTY COUNTY,MARTIN LUTHER,59,800.61,50.8,49.2,0.0,49.2,59,819.03,16.9,67.8,15.3,83.1,59,809.86,42.4,40.7,16.9,57.6,59,801.56,47.5,44.1,8.5,52.5,59,793.32,62.7,35.6,1.7,37.3
6472056,DOUGHERTY COUNTY,MAGNOLIA ELEM,77,816.25,20.8,70.1,9.1,79.2,77,831.79,9.1,61.0,29.9,90.9,77,817.47,26.0,54.5,19.5,74.0,77,827.79,15.6,59.7,24.7,84.4,77,818.44,26.0,57.1,16.9,74.0
6472058,DOUGHERTY COUNTY,MORNINGSIDE E,69,806.54,36.2,62.3,1.4,63.8,69,823.87,13.0,65.2,21.7,87.0,69,803.91,50.7,40.6,8.7,49.3,69,793.28,58.0,34.8,7.2,42.0,69,795.07,60.9,34.8,4.3,39.1
6472062,DOUGHERTY COUNTY,SYLVESTER ROA,85,813.98,25.9,71.8,2.4,74.1,85,826.69,11.8,68.2,20.0,88.2,85,812.80,29.4,62.4,8.2,70.6,85,825.80,20.0,56.5,23.5,80.0,85,809.07,38.8,57.6,3.5,61.2
6473058,DOUGHERTY COUNTY,NORTHSIDE ELE,62,810.26,16.1,82.3,1.6,83.9,62,825.26,9.7,71.0,19.4,90.3,62,809.27,33.9,62.9,3.2,66.1,62,810.76,33.9,51.6,14.5,66.1,62,804.26,48.4,46.8,4.8,51.6
6473062,DOUGHERTY COUNTY,TURNER ELEMEN,77,809.17,24.7,72.7,2.6,75.3,77,821.73,14.3,71.4,14.3,85.7,77,799.45,55.8,37.7,6.5,44.2,77,806.83,35.1,58.4,6.5,64.9,77,800.99,54.5,41.6,3.9,45.5
6474054,DOUGHERTY COUNTY,LAKE PARK ELE,67,837.46,3.0,64.2,32.8,97.0,67,848.96,3.0,41.8,55.2,97.0,67,834.42,10.4,52.2,37.3,89.6,67,836.94,11.9,50.7,37.3,88.1,67,812.49,26.9,64.2,9.0,73.1
6474060,DOUGHERTY COUNTY,SHERWOOD ACRE,107,815.54,30.8,59.8,9.3,69.2,107,832.07,15.9,47.7,36.4,84.1,107,814.57,37.4,39.3,23.4,62.6,107,804.74,43.9,44.9,11.2,56.1,107,797.23,57.0,40.2,2.8,43.0
6475056,DOUGHERTY COUNTY,INTERNATIONAL,58,821.66,8.6,82.8,8.6,91.4,58,839.60,3.4,53.4,43.1,96.6,58,829.50,15.5,55.2,29.3,84.5,58,826.64,12.1,58.6,29.3,87.9,58,815.91,25.9,69.0,5.2,74.1
6475058,DOUGHERTY COUNTY,RADIUM SPRING,92,822.37,10.9,76.1,13.0,89.1,92,836.13,7.6,57.6,34.8,92.4,92,829.61,14.1,58.7,27.2,85.9,92,824.78,17.4,57.6,25.0,82.6,92,824.13,17.4,64.1,18.5,82.6
6475062,DOUGHERTY COUNTY,WEST TOWN ELE,74,809.88,24.3,74.3,1.4,75.7,74,823.91,20.3,64.9,14.9,79.7,74,802.78,47.3,45.9,6.8,52.7,74,808.42,36.5,51.4,12.2,63.5,74,803.15,51.4,43.2,5.4,48.6
6480104,DOUGLAS COUNTY,NORTH DOUGLAS,92,818.20,22.8,67.4,9.8,77.2,92,819.98,16.3,72.8,10.9,83.7,92,810.40,38.0,48.9,13.0,62.0,92,803.80,43.5,46.7,9.8,56.5,92,803.64,47.8,47.8,4.3,52.2
6480107,DOUGLAS COUNTY,BILL ARP ELEM,102,830.95,2.9,78.4,18.6,97.1,102,832.03,5.9,68.6,25.5,94.1,103,824.89,25.2,44.7,30.1,74.8,103,845.27,13.6,40.8,45.6,86.4,103,825.62,22.3,48.5,29.1,77.7
6480112,DOUGLAS COUNTY,MASON CREEK E,75,834.84,9.3,57.3,33.3,90.7,75,834.72,13.3,52.0,34.7,86.7,75,825.89,26.7,42.7,30.7,73.3,75,836.28,12.0,44.0,44.0,88.0,74,834.18,17.6,47.3,35.1,82.4
6480178,DOUGLAS COUNTY,ARBOR STATION,111,836.95,9.0,55.0,36.0,91.0,111,844.00,8.1,41.4,50.5,91.9,111,834.60,22.5,38.7,38.7,77.5,111,831.53,22.5,42.3,35.1,77.5,111,830.50,18.0,51.4,30.6,82.0
6480184,DOUGLAS COUNTY,DORSETT SHOAL,79,826.81,12.7,64.6,22.8,87.3,79,829.00,11.4,63.3,25.3,88.6,79,822.48,25.3,53.2,21.5,74.7,79,829.91,19.0,45.6,35.4,81.0,79,819.68,26.6,57.0,16.5,73.4
6480189,DOUGLAS COUNTY,FACTORY SHO E,85,819.33,17.6,65.9,16.5,82.4,85,821.36,20.0,63.5,16.5,80.0,85,809.32,35.3,54.1,10.6,64.7,84,808.40,41.7,40.5,17.9,58.3,84,809.90,44.0,41.7,14.3,56.0
6480193,DOUGLAS COUNTY,SOUTH DOUGLAS,106,843.96,1.9,52.8,45.3,98.1,106,848.77,3.8,41.5,54.7,96.2,106,833.85,12.3,56.6,31.1,87.7,106,853.55,11.3,27.4,61.3,88.7,106,837.02,16.0,47.2,36.8,84.0
6480198,DOUGLAS COUNTY,BRIGHT STAR E,74,824.22,16.2,63.5,20.3,83.8,74,833.45,8.1,56.8,35.1,91.9,74,825.27,17.6,59.5,23.0,82.4,74,810.28,39.2,44.6,16.2,60.8,74,808.30,37.8,58.1,4.1,62.2
6480200,DOUGLAS COUNTY,HOLLY SPRINGS,93,847.17,4.3,45.2,50.5,95.7,93,848.35,2.2,37.6,60.2,97.8,93,869.73,4.3,23.7,72.0,95.7,93,854.20,8.6,33.3,58.1,91.4,93,847.71,8.6,35.5,55.9,91.4
6480203,DOUGLAS COUNTY,NEW MANCHESTE,139,829.14,5.0,75.5,19.4,95.0,139,833.95,6.5,63.3,30.2,93.5,139,828.10,25.9,42.4,31.7,74.1,139,833.99,16.5,46.0,37.4,83.5,139,823.83,22.3,53.2,24.5,77.7
6480208,DOUGLAS COUNTY,CHAPEL HILL E,130,840.02,3.1,58.5,38.5,96.9,130,834.10,7.7,63.1,29.2,92.3,130,838.13,17.7,39.2,43.1,82.3,130,834.60,14.6,41.5,43.8,85.4,130,824.91,21.5,62.3,16.2,78.5
6480298,DOUGLAS COUNTY,SWEETWATER EL,133,818.92,18.8,71.4,9.8,81.2,133,820.09,19.5,67.7,12.8,80.5,133,805.37,45.1,44.4,10.5,54.9,133,806.24,39.8,49.6,10.5,60.2,133,804.23,44.4,51.1,4.5,55.6
6480303,DOUGLAS COUNTY,MIRROR LAKE E,98,835.45,8.2,61.2,30.6,91.8,98,848.34,6.1,42.9,51.0,93.9,98,850.26,12.2,39.8,48.0,87.8,98,855.02,8.2,37.8,54.1,91.8,98,851.20,5.1,45.9,49.0,94.9
6480398,DOUGLAS COUNTY,BURNETT ELEME,60,816.62,18.3,73.3,8.3,81.7,60,821.10,20.0,60.0,20.0,80.0,60,822.68,31.7,41.7,26.7,68.3,60,800.15,53.3,40.0,6.7,46.7,60,798.00,56.7,38.3,5.0,43.3
6480407,DOUGLAS COUNTY,BRIGHTEN ACAD,48,844.25,6.3,41.7,52.1,93.8,48,842.02,6.3,43.8,50.0,93.8,48,879.58,6.3,10.4,83.3,93.8,48,845.81,10.4,37.5,52.1,89.6,48,841.04,6.3,60.4,33.3,93.8
6480498,DOUGLAS COUNTY,EASTSIDE ELEM,97,825.84,14.4,67.0,18.6,85.6,97,826.62,10.3,69.1,20.6,89.7,97,831.24,19.6,48.5,32.0,80.4,97,823.81,21.6,54.6,23.7,78.4,97,818.93,28.9,57.7,13.4,71.1
6480507,DOUGLAS COUNTY,INNER HARBOUR,8,--,--,--,--,--,7,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--
6481054,DOUGLAS COUNTY,WINSTON ELEME,74,839.20,10.8,47.3,41.9,89.2,74,843.39,5.4,54.1,40.5,94.6,74,844.41,14.9,39.2,45.9,85.1,74,841.91,14.9,40.5,44.6,85.1,74,840.54,12.2,45.9,41.9,87.8
6482050,DOUGLAS COUNTY,BEULAH ELEMEN,60,823.33,11.7,68.3,20.0,88.3,60,822.50,15.0,70.0,15.0,85.0,60,831.27,18.3,46.7,35.0,81.7,60,818.32,26.7,45.0,28.3,73.3,60,809.18,36.7,48.3,15.0,63.3
6483052,DOUGLAS COUNTY,LITHIA SPRING,79,820.95,11.4,81.0,7.6,88.6,79,824.56,11.4,74.7,13.9,88.6,79,832.47,16.5,44.3,39.2,83.5,79,816.47,30.4,49.4,20.3,69.6,79,813.65,30.4,55.7,13.9,69.6
6484052,DOUGLAS COUNTY,MOUNT CARMEL,84,833.43,7.1,59.5,33.3,92.9,84,837.79,4.8,63.1,32.1,95.2,84,826.69,20.2,56.0,23.8,79.8,84,828.99,25.0,40.5,34.5,75.0,84,821.00,25.0,58.3,16.7,75.0
6485052,DOUGLAS COUNTY,ANNETTE WINN,75,818.76,18.7,69.3,12.0,81.3,75,820.97,17.3,62.7,20.0,82.7,75,815.93,29.3,46.7,24.0,70.7,75,819.87,34.7,41.3,24.0,65.3,75,809.05,42.7,50.7,6.7,57.3
6490194,EARLY COUNTY,EARLY CO ELEM,181,820.61,14.4,71.8,13.8,85.6,181,832.03,7.7,67.4,24.9,92.3,181,838.39,9.4,58.0,32.6,90.6,181,806.66,44.8,41.4,13.8,55.2,181,811.54,45.3,39.8,14.9,54.7
6501050,ECHOLS COUNTY,ECHOLS CO HIG,46,821.72,13.0,73.9,13.0,87.0,46,826.96,13.0,60.9,26.1,87.0,48,821.29,27.1,54.2,18.8,72.9,48,818.15,27.1,60.4,12.5,72.9,46,814.17,28.3,63.0,8.7,71.7
6510103,EFFINGHAM COUNTY,SPRINGFIELD E,105,827.66,12.4,63.8,23.8,87.6,105,841.95,10.5,50.5,39.0,89.5,105,831.97,20.0,47.6,32.4,80.0,105,823.52,24.8,48.6,26.7,75.2,105,822.20,26.7,54.3,19.0,73.3
6510105,EFFINGHAM COUNTY,MARLOW ELEMEN,119,831.35,4.2,73.1,22.7,95.8,119,846.00,3.4,48.7,47.9,96.6,120,861.07,4.2,30.8,65.0,95.8,119,840.45,9.2,46.2,44.5,90.8,119,828.91,11.8,69.7,18.5,88.2
6510107,EFFINGHAM COUNTY,BLANDFORD ELE,134,834.48,4.5,67.2,28.4,95.5,133,847.86,3.8,42.9,53.4,96.2,134,846.55,7.5,40.3,52.2,92.5,133,841.00,10.5,42.9,46.6,89.5,133,835.93,7.5,60.2,32.3,92.5
6510186,EFFINGHAM COUNTY,S EFFINGHAM E,122,838.68,0.0,63.9,36.1,100.0,122,849.51,0.8,43.4,55.7,99.2,122,858.83,3.3,28.7,68.0,96.7,122,853.35,4.1,38.5,57.4,95.9,122,845.78,2.5,54.1,43.4,97.5
6510190,EFFINGHAM COUNTY,GUYTON ELEMEN,115,825.44,11.3,70.4,18.3,88.7,115,837.64,10.4,50.4,39.1,89.6,115,840.98,9.6,48.7,41.7,90.4,115,822.18,27.8,42.6,29.6,72.2,115,821.97,22.6,61.7,15.7,77.4
6510196,EFFINGHAM COUNTY,SAND HILL ELE,76,829.05,5.3,73.7,21.1,94.7,76,835.97,3.9,71.1,25.0,96.1,76,837.78,14.5,48.7,36.8,85.5,76,829.87,11.8,56.6,31.6,88.2,76,811.80,27.6,67.1,5.3,72.4
6510296,EFFINGHAM COUNTY,EBENEZER ELEM,110,840.42,5.5,60.0,34.5,94.5,110,852.90,2.7,35.5,61.8,97.3,110,855.11,7.3,36.4,56.4,92.7,110,839.03,15.5,40.9,43.6,84.5,110,820.20,20.0,66.4,13.6,80.0
6514050,EFFINGHAM COUNTY,RINCON ELEMEN,98,837.82,2.0,73.5,24.5,98.0,98,851.46,3.1,36.7,60.2,96.9,98,856.50,3.1,36.7,60.2,96.9,98,841.73,8.2,50.0,41.8,91.8,98,829.18,16.3,57.1,26.5,83.7
6520100,ELBERT COUNTY,DOVES CREEK E,63,821.02,17.5,74.6,7.9,82.5,63,835.06,7.9,68.3,23.8,92.1,63,819.57,25.4,60.3,14.3,74.6,62,827.55,24.2,41.9,33.9,75.8,62,817.53,24.2,64.5,11.3,75.8
6520177,ELBERT COUNTY,BLACKWELL ELE,28,815.25,25.0,67.9,7.1,75.0,28,822.54,21.4,64.3,14.3,78.6,28,804.21,50.0,35.7,14.3,50.0,28,808.18,46.4,28.6,25.0,53.6,28,795.54,53.6,46.4,0.0,46.4
6521050,ELBERT COUNTY,BEAVERDAM ELE,58,827.38,10.3,67.2,22.4,89.7,58,838.86,5.2,51.7,43.1,94.8,58,827.55,17.2,53.4,29.3,82.8,58,837.67,10.3,51.7,37.9,89.7,58,819.07,27.6,56.9,15.5,72.4
6521052,ELBERT COUNTY,FALLING CREEK,53,827.64,11.3,71.7,17.0,88.7,53,836.62,3.8,60.4,35.8,96.2,53,832.00,11.3,64.2,24.5,88.7,54,832.65,18.5,46.3,35.2,81.5,54,829.96,20.4,57.4,22.2,79.6
6523050,ELBERT COUNTY,BOWMAN ELEMEN,40,825.90,5.0,82.5,12.5,95.0,40,838.40,0.0,67.5,32.5,100.0,40,841.68,10.0,62.5,27.5,90.0,40,836.80,17.5,37.5,45.0,82.5,40,822.58,17.5,60.0,22.5,82.5
6530100,EMANUEL COUNTY,TWIN CITY ELE,98,827.28,9.2,67.3,23.5,90.8,98,836.15,8.2,57.1,34.7,91.8,98,821.96,28.6,44.9,26.5,71.4,97,819.42,30.9,45.4,23.7,69.1,97,815.04,36.1,50.5,13.4,63.9
6530198,EMANUEL COUNTY,SWAINSBORO EL,199,825.21,11.1,70.9,18.1,88.9,199,833.39,11.1,56.3,32.7,88.9,199,823.52,22.1,52.3,25.6,77.9,199,817.73,27.1,54.8,18.1,72.9,199,817.10,31.2,53.3,15.6,68.8
6531050,EMANUEL COUNTY,ADRIAN SCHOOL,30,817.43,30.0,60.0,10.0,70.0,30,820.20,20.0,63.3,16.7,80.0,30,828.50,26.7,43.3,30.0,73.3,30,819.50,33.3,46.7,20.0,66.7,30,815.07,36.7,50.0,13.3,63.3
6540196,EVANS COUNTY,CLAXTON ELEME,100,822.42,11.0,72.0,17.0,89.0,100,831.96,8.0,62.0,30.0,92.0,100,828.29,21.0,52.0,27.0,79.0,100,820.43,33.0,41.0,26.0,67.0,100,816.09,36.0,46.0,18.0,64.0
6550194,FANNIN COUNTY,EAST FANNIN E,68,823.87,13.2,76.5,10.3,86.8,68,830.41,10.3,58.8,30.9,89.7,68,824.62,27.9,45.6,26.5,72.1,68,833.93,20.6,41.2,38.2,79.4,68,800.26,52.9,45.6,1.5,47.1
6550293,FANNIN COUNTY,WEST FANNIN E,90,831.36,6.7,71.1,22.2,93.3,90,836.16,7.8,56.7,35.6,92.2,90,843.07,8.9,48.9,42.2,91.1,90,833.70,11.1,48.9,40.0,88.9,90,809.78,35.6,61.1,3.3,64.4
6551050,FANNIN COUNTY,BLUE RIDGE EL,73,829.59,6.8,75.3,17.8,93.2,73,832.67,11.0,58.9,30.1,89.0,73,843.14,13.7,39.7,46.6,86.3,73,840.60,12.3,50.7,37.0,87.7,73,818.73,28.8,50.7,20.5,71.2
6560102,FAYETTE COUNTY,CLEVELAND ELE,94,838.60,4.3,57.4,38.3,95.7,94,843.52,3.2,51.1,45.7,96.8,94,846.41,10.6,37.2,52.1,89.4,94,836.39,14.9,40.4,44.7,85.1,94,831.17,21.3,50.0,28.7,78.7
6560103,FAYETTE COUNTY,SARA HARP MIN,131,850.84,2.3,38.9,58.8,97.7,131,856.64,3.1,33.6,63.4,96.9,131,876.15,4.6,15.3,80.2,95.4,131,866.88,3.1,21.4,75.6,96.9,131,853.36,6.1,35.9,58.0,93.9
6560104,FAYETTE COUNTY,CRABAPPLE LAN,96,850.60,2.1,45.8,52.1,97.9,96,858.68,2.1,30.2,67.7,97.9,96,861.65,3.1,26.0,70.8,96.9,96,868.49,3.1,27.1,69.8,96.9,96,856.15,2.1,41.7,56.3,97.9
6560111,FAYETTE COUNTY,INMAN ELEMENT,98,830.82,4.1,79.6,16.3,95.9,98,842.82,3.1,51.0,45.9,96.9,98,847.13,5.1,45.9,49.0,94.9,98,852.96,6.1,36.7,57.1,93.9,98,838.31,14.3,46.9,38.8,85.7
6560174,FAYETTE COUNTY,TYRONE ELEMEN,64,840.61,1.6,65.6,32.8,98.4,64,853.16,0.0,40.6,59.4,100.0,64,851.59,4.7,35.9,59.4,95.3,64,864.50,1.6,31.3,67.2,98.4,64,854.45,1.6,40.6,57.8,98.4
6560180,FAYETTE COUNTY,HUDDLESTON EL,101,842.47,2.0,56.4,41.6,98.0,101,845.53,1.0,48.5,50.5,99.0,101,858.44,2.0,38.6,59.4,98.0,101,851.83,7.9,33.7,58.4,92.1,101,830.88,11.9,67.3,20.8,88.1
6560181,FAYETTE COUNTY,NORTH FAYETTE,87,826.07,6.9,77.0,16.1,93.1,87,834.44,11.5,58.6,29.9,88.5,88,838.60,8.0,56.8,35.2,92.0,88,823.16,20.5,54.5,25.0,79.5,87,826.93,19.5,52.9,27.6,80.5
6560186,FAYETTE COUNTY,OAK GROVE ELE,74,839.73,4.1,55.4,40.5,95.9,74,844.14,4.1,52.7,43.2,95.9,74,861.15,4.1,36.5,59.5,95.9,74,852.36,9.5,29.7,60.8,90.5,74,836.42,13.5,47.3,39.2,86.5
6560191,FAYETTE COUNTY,BRAELINN ELEM,105,841.60,1.9,59.0,39.0,98.1,105,860.56,0.0,31.4,68.6,100.0,105,859.85,1.9,33.3,64.8,98.1,105,858.95,5.7,29.5,64.8,94.3,105,854.06,3.8,39.0,57.1,96.2
6560196,FAYETTE COUNTY,KEDRON ELEMEN,101,856.88,2.0,25.7,72.3,98.0,101,860.83,0.0,28.7,71.3,100.0,101,876.88,2.0,21.8,76.2,98.0,101,887.68,3.0,12.9,84.2,97.0,101,868.76,5.0,19.8,75.2,95.0
6560199,FAYETTE COUNTY,PEEPLES ELEME,140,851.58,0.7,45.7,53.6,99.3,140,850.19,1.4,46.4,52.1,98.6,140,870.99,2.1,29.3,68.6,97.9,140,860.70,2.9,34.3,62.9,97.1,140,855.06,4.3,39.3,56.4,95.7
6560291,FAYETTE COUNTY,ROBERT J BUR,115,835.98,4.3,68.7,27.0,95.7,115,836.95,7.0,59.1,33.9,93.0,116,844.29,9.5,50.0,40.5,90.5,116,823.85,25.0,50.9,24.1,75.0,115,845.78,8.7,44.3,47.0,91.3
6560296,FAYETTE COUNTY,SPRING HILL E,98,834.45,5.1,64.3,30.6,94.9,98,836.93,4.1,60.2,35.7,95.9,98,853.80,8.2,35.7,56.1,91.8,97,841.39,13.4,42.3,44.3,86.6,97,829.56,16.5,54.6,28.9,83.5
6560302,FAYETTE COUNTY,FAYETTEVILLE,151,837.60,4.0,66.2,29.8,96.0,151,844.92,2.6,49.0,48.3,97.4,151,843.24,8.6,47.0,44.4,91.4,151,836.97,9.3,53.0,37.7,90.7,151,828.74,11.3,66.2,22.5,88.7
6561050,FAYETTE COUNTY,BROOKS ELEMEN,61,836.74,11.5,55.7,32.8,88.5,61,845.57,4.9,50.8,44.3,95.1,61,839.44,6.6,50.8,42.6,93.4,61,837.21,18.0,34.4,47.5,82.0,61,833.08,16.4,57.4,26.2,83.6
