Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
6383054,COWETA COUNTY,MORELAND ELEM,72,839.51,5.6,56.9,37.5,94.4,72,834.36,5.6,68.1,26.4,94.4,74,832.69,21.6,45.9,32.4,78.4,74,827.50,16.2,58.1,25.7,83.8,74,821.46,12.2,79.7,8.1,87.8,16,3rd
6385056,COWETA COUNTY,WESTERN ELEME,58,838.52,5.2,56.9,37.9,94.8,58,829.57,13.8,63.8,22.4,86.2,58,822.69,32.8,37.9,29.3,67.2,58,825.95,19.0,56.9,24.1,81.0,58,819.12,19.0,65.5,15.5,81.0,16,3rd
6390192,CRAWFORD COUNTY,CRAWFORD CO E,147,842.73,6.8,48.3,44.9,93.2,147,838.31,8.8,53.1,38.1,91.2,146,835.77,16.4,42.5,41.1,83.6,143,834.19,14.0,48.3,37.8,86.0,143,825.20,17.5,65.0,17.5,82.5,8,2nd
6400297,CRISP COUNTY,A S CLARK ELE,159,836.84,10.7,52.2,37.1,89.3,159,834.38,5.0,62.3,32.7,95.0,159,846.13,13.2,39.0,47.8,86.8,159,834.35,15.1,50.9,34.0,84.9,159,823.26,18.2,66.0,15.7,81.8,2,2nd
6402052,CRISP COUNTY,SOUTHWESTERN,163,840.63,4.3,58.3,37.4,95.7,163,844.15,4.3,57.7,38.0,95.7,163,839.80,9.2,52.8,38.0,90.8,163,835.74,6.7,56.4,36.8,93.3,162,829.65,7.4,75.3,17.3,92.6,2,2nd
6410101,DADE COUNTY,DADE ELEMENTA,139,841.28,10.8,43.9,45.3,89.2,139,837.63,10.1,52.5,37.4,89.9,139,838.24,18.0,45.3,36.7,82.0,139,827.68,22.3,44.6,33.1,77.7,139,820.04,23.0,59.0,18.0,77.0,11,9th
6410275,DADE COUNTY,DAVIS ELEMENT,54,829.13,18.5,55.6,25.9,81.5,54,824.89,16.7,68.5,14.8,83.3,54,802.80,51.9,40.7,7.4,48.1,54,825.83,24.1,42.6,33.3,75.9,54,808.43,25.9,72.2,1.9,74.1,11,9th
6420103,DAWSON COUNTY,KILOUGH ELEME,57,848.37,3.5,52.6,43.9,96.5,57,841.86,8.8,47.4,43.9,91.2,57,841.11,21.1,33.3,45.6,78.9,57,850.77,7.0,40.4,52.6,93.0,57,836.11,12.3,54.4,33.3,87.7,14,9th
6420111,DAWSON COUNTY,RIVERVIEW ELE,39,841.05,10.3,46.2,43.6,89.7,39,831.31,17.9,59.0,23.1,82.1,38,822.76,31.6,42.1,26.3,68.4,42,828.98,28.6,31.0,40.5,71.4,42,815.93,33.3,50.0,16.7,66.7,14,9th
6420189,DAWSON COUNTY,ROBINSON ELEM,85,842.84,5.9,48.2,45.9,94.1,83,844.02,6.0,49.4,44.6,94.0,85,840.26,17.6,43.5,38.8,82.4,87,842.70,5.7,43.7,50.6,94.3,87,831.40,8.0,69.0,23.0,92.0,14,9th
6420199,DAWSON COUNTY,BLACK S MILL,44,840.16,13.6,34.1,52.3,86.4,42,838.57,7.1,52.4,40.5,92.9,43,841.23,14.0,48.8,37.2,86.0,49,830.78,26.5,26.5,46.9,73.5,49,831.00,16.3,49.0,34.7,83.7,14,9th
6430105,DECATUR COUNTY,W BAINBRID EL,105,833.44,6.7,66.7,26.7,93.3,103,830.75,7.8,70.9,21.4,92.2,104,845.51,11.5,45.2,43.3,88.5,105,840.77,12.4,39.0,48.6,87.6,105,825.57,18.1,62.9,19.0,81.9,15,2nd
6430191,DECATUR COUNTY,POTTER STREET,53,844.91,1.9,56.6,41.5,98.1,54,841.44,1.9,64.8,33.3,98.1,54,843.78,7.4,53.7,38.9,92.6,54,847.19,1.9,55.6,42.6,98.1,54,838.09,1.9,64.8,33.3,98.1,15,2nd
6431052,DECATUR COUNTY,ELCAN KING EL,90,835.51,8.9,54.4,36.7,91.1,92,825.55,9.8,72.8,17.4,90.2,91,830.84,19.8,52.7,27.5,80.2,93,840.26,14.0,41.9,44.1,86.0,93,814.00,20.4,69.9,9.7,79.6,15,2nd
6433052,DECATUR COUNTY,JOHN JOHNSON,73,839.71,6.8,54.8,38.4,93.2,72,829.13,12.5,63.9,23.6,87.5,72,850.86,9.7,40.3,50.0,90.3,74,847.57,8.1,37.8,54.1,91.9,74,826.05,13.5,64.9,21.6,86.5,15,2nd
6434052,DECATUR COUNTY,JONES WHEAT E,82,838.01,3.7,59.8,36.6,96.3,81,835.42,6.2,61.7,32.1,93.8,83,835.12,13.3,55.4,31.3,86.7,83,840.30,9.6,45.8,44.6,90.4,83,831.82,10.8,65.1,24.1,89.2,15,2nd
6440100,DEKALB COUNTY,NARVIE HARRIS,155,844.75,5.8,51.6,42.6,94.2,156,843.45,5.1,51.3,43.6,94.9,156,829.76,18.6,53.2,28.2,81.4,157,836.02,14.6,44.6,40.8,85.4,157,834.25,8.9,58.6,32.5,91.1,7,4th
6440102,DEKALB COUNTY,WYNBROOKE ELE,158,848.87,2.5,45.6,51.9,97.5,158,843.12,6.3,53.2,40.5,93.7,158,839.73,15.2,41.1,43.7,84.8,158,843.40,7.0,44.9,48.1,93.0,158,849.59,3.2,44.9,51.9,96.8,7,4th
6440107,DEKALB COUNTY,FLAT ROCK ELE,157,820.54,26.8,49.7,23.6,73.2,157,818.87,31.2,45.9,22.9,68.8,156,818.51,33.3,37.8,28.8,66.7,158,810.63,38.6,40.5,20.9,61.4,158,812.59,33.5,52.5,13.9,66.5,7,4th
6440108,DEKALB COUNTY,PRINCETON ELE,199,826.16,22.6,49.7,27.6,77.4,199,820.57,25.6,54.8,19.6,74.4,200,812.14,38.5,43.0,18.5,61.5,200,812.54,34.5,48.5,17.0,65.5,200,814.10,32.0,56.0,12.0,68.0,7,4th
6440173,DEKALB COUNTY,VANDERLYN ELE,195,874.13,0.0,19.5,80.5,100.0,195,866.02,0.0,29.2,70.8,100.0,195,883.45,1.5,17.4,81.0,98.5,195,870.41,2.1,13.3,84.6,97.9,195,867.56,1.5,26.2,72.3,98.5,7,6th
6440175,DEKALB COUNTY,AUSTIN ELEMEN,147,869.60,2.0,23.1,74.8,98.0,147,865.96,3.4,21.1,75.5,96.6,149,878.28,2.7,21.5,75.8,97.3,150,865.25,2.7,23.3,74.0,97.3,147,875.48,1.4,17.7,81.0,98.6,7,6th
6440181,DEKALB COUNTY,ELDRIDGE L M,79,825.06,19.0,59.5,21.5,81.0,78,825.24,21.8,53.8,24.4,78.2,78,828.51,25.6,47.4,26.9,74.4,80,816.79,27.5,53.8,18.8,72.5,80,813.70,26.3,63.8,10.0,73.8,7,4th
6440188,DEKALB COUNTY,PANOLA WAY EL,154,808.88,41.6,49.4,9.1,58.4,154,801.94,47.4,50.0,2.6,52.6,153,783.70,65.4,30.1,4.6,34.6,156,789.87,61.5,35.3,3.2,38.5,155,790.57,60.0,39.4,0.6,40.0,7,4th
6440190,DEKALB COUNTY,PINE RIDGE EL,91,829.48,14.3,58.2,27.5,85.7,91,824.26,19.8,60.4,19.8,80.2,92,817.45,30.4,50.0,19.6,69.6,93,811.88,30.1,59.1,10.8,69.9,93,823.04,19.4,61.3,19.4,80.6,7,4th
6440191,DEKALB COUNTY,BROWNS MILL E,129,828.26,18.6,54.3,27.1,81.4,129,825.54,20.9,53.5,25.6,79.1,131,813.53,34.4,45.0,20.6,65.6,131,816.68,32.8,48.1,19.1,67.2,131,814.01,29.8,58.8,11.5,70.2,7,4th
6440197,DEKALB COUNTY,MARBUT ELEMEN,129,844.06,3.9,51.2,45.0,96.1,129,837.13,9.3,56.6,34.1,90.7,129,838.57,14.7,46.5,38.8,85.3,129,832.51,15.5,51.2,33.3,84.5,129,834.44,9.3,55.0,35.7,90.7,7,4th
6440272,DEKALB COUNTY,ROCKBRIDGE EL,89,825.38,23.6,48.3,28.1,76.4,90,821.49,27.8,51.1,21.1,72.2,90,810.84,42.2,37.8,20.0,57.8,91,814.81,31.9,49.5,18.7,68.1,91,811.71,35.2,50.5,14.3,64.8,7,4th
6440275,DEKALB COUNTY,CEDAR GROVE E,95,818.81,25.3,55.8,18.9,74.7,95,810.22,35.8,52.6,11.6,64.2,95,807.18,42.1,40.0,17.9,57.9,95,806.36,38.9,47.4,13.7,61.1,95,801.53,43.2,52.6,4.2,56.8,7,4th
6440293,DEKALB COUNTY,SHADOW ROCK E,132,823.39,22.7,56.1,21.2,77.3,132,815.71,31.8,52.3,15.9,68.2,130,809.05,43.1,39.2,17.7,56.9,134,812.39,35.1,47.0,17.9,64.9,134,807.47,41.0,49.3,9.7,59.0,7,4th
6440297,DEKALB COUNTY,EDWARD L BOU,142,840.30,11.3,43.7,45.1,88.7,142,837.39,12.0,50.0,38.0,88.0,142,835.30,19.7,40.8,39.4,80.3,142,830.91,16.9,47.2,35.9,83.1,142,830.46,16.9,54.9,28.2,83.1,7,4th
6440305,DEKALB COUNTY,OAKVIEW ELEME,141,819.61,27.0,53.2,19.9,73.0,142,811.99,28.9,59.9,11.3,71.1,142,795.71,55.6,31.7,12.7,44.4,146,802.10,47.3,41.1,11.6,52.7,146,797.05,52.1,45.2,2.7,47.9,7,13th
6440311,DEKALB COUNTY,LEADERSHIP PR,35,831.91,11.4,68.6,20.0,88.6,35,826.43,11.4,74.3,14.3,88.6,35,802.71,40.0,48.6,11.4,60.0,35,814.80,25.7,60.0,14.3,74.3,35,812.03,25.7,68.6,5.7,74.3,7,4th
6440375,DEKALB COUNTY,FAIRINGTON EL,76,822.36,13.2,71.1,15.8,86.8,76,816.66,23.7,68.4,7.9,76.3,75,804.84,50.7,37.3,12.0,49.3,77,810.01,29.9,58.4,11.7,70.1,77,806.61,37.7,59.7,2.6,62.3,7,4th
6440399,DEKALB COUNTY,ROBERT SHAW T,70,845.91,4.3,48.6,47.1,95.7,71,847.14,7.0,46.5,46.5,93.0,71,840.82,14.1,39.4,46.5,85.9,71,834.24,12.7,49.3,38.0,87.3,71,827.52,12.7,67.6,19.7,87.3,7,4th
6440409,DEKALB COUNTY,RONALD E MCNA,127,813.24,37.0,44.9,18.1,63.0,127,806.02,44.9,48.0,7.1,55.1,127,799.91,51.2,37.0,11.8,48.8,128,793.16,58.6,38.3,3.1,41.4,128,798.50,54.7,39.8,5.5,45.3,7,4th
6440475,DEKALB COUNTY,BOB MATHIS EL,51,830.35,13.7,62.7,23.5,86.3,51,827.35,15.7,60.8,23.5,84.3,51,810.24,31.4,52.9,15.7,68.6,52,820.21,23.1,57.7,19.2,76.9,52,823.60,17.3,59.6,23.1,82.7,7,4th
6440575,DEKALB COUNTY,STONE MILL EL,102,816.93,25.5,57.8,16.7,74.5,102,816.31,31.4,52.0,16.7,68.6,104,811.60,36.5,42.3,21.2,63.5,105,805.58,40.0,48.6,11.4,60.0,103,804.20,37.9,60.2,1.9,62.1,7,4th
6440675,DEKALB COUNTY,WOODRIDGE ELE,94,821.33,22.3,56.4,21.3,77.7,94,818.84,25.5,57.4,17.0,74.5,94,800.90,51.1,39.4,9.6,48.9,98,803.64,43.9,46.9,9.2,56.1,98,802.18,44.9,53.1,2.0,55.1,7,4th
6440805,DEKALB COUNTY,INTL COMM SCH,56,828.59,17.9,55.4,26.8,82.1,56,822.30,19.6,66.1,14.3,80.4,56,822.36,30.4,41.1,28.6,69.6,56,815.82,33.9,46.4,19.6,66.1,56,824.54,17.9,58.9,23.2,82.1,7,4th
6441010,DEKALB COUNTY,DEKALB ACADEM,47,844.28,6.4,48.9,44.7,93.6,47,838.21,8.5,63.8,27.7,91.5,47,829.81,17.0,53.2,29.8,83.0,47,832.00,19.1,38.3,42.6,80.9,47,830.34,6.4,66.0,27.7,93.6,7,4th
6441050,DEKALB COUNTY,DEKALB ELEMEN,63,853.65,1.6,39.7,58.7,98.4,63,843.21,1.6,63.5,34.9,98.4,63,830.75,19.0,49.2,31.7,81.0,63,842.62,4.8,55.6,39.7,95.2,63,837.37,3.2,61.9,34.9,96.8,7,4th
6441052,DEKALB COUNTY,BROCKETT ELEM,62,837.71,17.7,45.2,37.1,82.3,62,826.29,24.2,50.0,25.8,75.8,62,815.15,37.1,32.3,30.6,62.9,62,824.19,33.9,33.9,32.3,66.1,62,823.48,22.6,58.1,19.4,77.4,7,4th
6441053,DEKALB COUNTY,CHAPEL HILL E,140,825.49,17.9,58.6,23.6,82.1,139,822.27,22.3,55.4,22.3,77.7,139,817.16,36.7,34.5,28.8,63.3,141,812.43,32.6,46.1,21.3,67.4,141,814.27,31.2,56.7,12.1,68.8,7,4th
6441054,DEKALB COUNTY,COLUMBIA ELEM,83,824.71,24.1,54.2,21.7,75.9,83,813.98,24.1,66.3,9.6,75.9,83,810.37,36.1,48.2,15.7,63.9,83,803.31,42.2,53.0,4.8,57.8,83,797.82,50.6,48.2,1.2,49.4,7,4th
6441055,DEKALB COUNTY,DRESDEN ELEME,123,825.10,12.2,69.9,17.9,87.8,123,816.18,26.8,56.9,16.3,73.2,125,819.50,32.0,46.4,21.6,68.0,125,810.25,34.4,53.6,12.0,65.6,123,800.60,43.1,53.7,3.3,56.9,7,4th
6441056,DEKALB COUNTY,EVANSDALE ELE,85,864.24,2.4,21.2,76.5,97.6,85,850.99,7.1,38.8,54.1,92.9,85,858.71,12.9,30.6,56.5,87.1,85,862.08,7.1,24.7,68.2,92.9,85,846.73,9.4,40.0,50.6,90.6,7,4th
6441059,DEKALB COUNTY,IDLEWOOD ELEM,126,813.83,31.7,50.0,18.3,68.3,120,815.65,32.5,48.3,19.2,67.5,129,800.95,48.1,34.1,17.8,51.9,131,797.08,49.6,41.2,9.2,50.4,122,801.00,49.2,46.7,4.1,50.8,7,4th
6441061,DEKALB COUNTY,LIVSEY ELEMEN,48,859.04,6.3,20.8,72.9,93.8,48,852.58,8.3,39.6,52.1,91.7,48,851.54,16.7,35.4,47.9,83.3,48,860.44,12.5,20.8,66.7,87.5,48,845.98,8.3,45.8,45.8,91.7,7,4th
6441062,DEKALB COUNTY,MEDLOCK ELEME,52,833.06,13.5,51.9,34.6,86.5,52,821.02,26.9,50.0,23.1,73.1,51,809.22,45.1,33.3,21.6,54.9,51,827.06,31.4,39.2,29.4,68.6,51,811.10,27.5,66.7,5.9,72.5,7,5th
6441064,DEKALB COUNTY,PEACHCREST EL,51,814.57,33.3,52.9,13.7,66.7,50,813.80,36.0,50.0,14.0,64.0,50,808.22,44.0,44.0,12.0,56.0,51,803.51,47.1,43.1,9.8,52.9,51,807.02,41.2,51.0,7.8,58.8,7,4th
6441067,DEKALB COUNTY,SKY HAVEN ELE,35,819.17,28.6,54.3,17.1,71.4,35,806.60,42.9,51.4,5.7,57.1,35,805.74,45.7,42.9,11.4,54.3,35,799.74,48.6,42.9,8.6,51.4,35,788.97,68.6,31.4,0.0,31.4,7,5th
6441071,DEKALB COUNTY,WOODWARD ELEM,124,816.33,26.6,62.9,10.5,73.4,125,812.99,32.8,53.6,13.6,67.2,125,826.18,29.6,40.0,30.4,70.4,125,810.50,32.8,51.2,16.0,67.2,125,803.34,50.4,36.0,13.6,49.6,7,5th
6442050,DEKALB COUNTY,ALLGOOD ELEME,76,826.28,21.1,55.3,23.7,78.9,75,821.04,29.3,49.3,21.3,70.7,75,812.68,40.0,34.7,25.3,60.0,78,804.22,44.9,37.2,17.9,55.1,78,808.27,35.9,55.1,9.0,64.1,7,4th
6442056,DEKALB COUNTY,FERNBANK ELEM,115,866.82,2.6,25.2,72.2,97.4,115,854.45,3.5,37.4,59.1,96.5,118,871.04,11.0,19.5,69.5,89.0,118,864.14,5.9,17.8,76.3,94.1,115,865.10,1.7,30.4,67.8,98.3,7,5th
6442057,DEKALB COUNTY,GRESHAM PARK,45,821.53,22.2,62.2,15.6,77.8,45,817.58,24.4,60.0,15.6,75.6,44,808.50,47.7,31.8,20.5,52.3,48,808.44,45.8,35.4,18.8,54.2,48,807.48,39.6,56.3,4.2,60.4,7,5th
6442058,DEKALB COUNTY,HENDERSON MIL,89,836.89,18.0,41.6,40.4,82.0,89,832.31,20.2,43.8,36.0,79.8,90,829.91,32.2,28.9,38.9,67.8,92,826.40,27.2,43.5,29.3,72.8,91,828.55,20.9,45.1,34.1,79.1,7,4th
6442059,DEKALB COUNTY,INDIAN CREEK,128,813.70,32.0,52.3,15.6,68.0,128,815.36,35.9,47.7,16.4,64.1,156,801.24,49.4,34.6,16.0,50.6,155,796.41,53.5,32.3,14.2,46.5,128,807.49,44.5,43.0,12.5,55.5,7,4th
6442060,DEKALB COUNTY,KNOLLWOOD ELE,41,810.73,39.0,41.5,19.5,61.0,41,809.73,34.1,51.2,14.6,65.9,41,796.61,53.7,31.7,14.6,46.3,42,798.10,50.0,40.5,9.5,50.0,42,800.98,47.6,45.2,7.1,52.4,7,4th
6442061,DEKALB COUNTY,MCLENDON ELEM,68,818.81,26.5,54.4,19.1,73.5,68,815.75,29.4,58.8,11.8,70.6,76,819.63,34.2,35.5,30.3,65.8,76,794.29,53.9,39.5,6.6,46.1,67,797.06,53.7,46.3,0.0,46.3,7,4th
6442062,DEKALB COUNTY,MIDVALE ELEME,69,837.38,23.2,29.0,47.8,76.8,70,828.93,21.4,41.4,37.1,78.6,69,824.42,29.0,37.7,33.3,71.0,71,822.27,32.4,38.0,29.6,67.6,71,816.06,29.6,57.7,12.7,70.4,7,4th
6442065,DEKALB COUNTY,CARY REYNOLDS,119,827.90,12.6,63.9,23.5,87.4,119,821.97,17.6,62.2,20.2,82.4,119,824.42,24.4,47.9,27.7,75.6,119,816.24,27.7,58.0,14.3,72.3,119,811.18,31.1,63.0,5.9,68.9,7,4th
6442068,DEKALB COUNTY,STONE MOUNT E,102,823.11,23.5,54.9,21.6,76.5,102,814.47,29.4,53.9,16.7,70.6,102,810.41,45.1,36.3,18.6,54.9,102,799.58,48.0,41.2,10.8,52.0,102,803.24,40.2,53.9,5.9,59.8,7,4th
6443050,DEKALB COUNTY,ASHFORD PARK,63,846.46,4.8,49.2,46.0,95.2,63,839.29,9.5,52.4,38.1,90.5,62,857.32,8.1,38.7,53.2,91.9,64,849.00,9.4,42.2,48.4,90.6,65,842.57,7.7,52.3,40.0,92.3,7,4th
6443051,DEKALB COUNTY,BRIARLAKE ELE,84,869.54,2.4,23.8,73.8,97.6,84,854.98,4.8,39.3,56.0,95.2,84,864.83,7.1,27.4,65.5,92.9,84,864.56,4.8,22.6,72.6,95.2,84,853.87,4.8,38.1,57.1,95.2,7,5th
6443052,DEKALB COUNTY,CANBY LANE EL,104,819.92,26.0,56.7,17.3,74.0,105,821.15,25.7,52.4,21.9,74.3,105,810.24,44.8,33.3,21.9,55.2,104,807.63,41.3,41.3,17.3,58.7,105,813.35,34.3,46.7,19.0,65.7,7,4th
6443053,DEKALB COUNTY,CHESNUT ELEME,117,848.75,12.0,31.6,56.4,88.0,117,840.16,13.7,40.2,46.2,86.3,118,842.11,22.9,30.5,46.6,77.1,118,844.00,13.6,32.2,54.2,86.4,118,834.23,14.4,50.0,35.6,85.6,7,6th
6443055,DEKALB COUNTY,DUNAIRE ELEME,72,821.11,23.6,56.9,19.4,76.4,73,816.33,35.6,41.1,23.3,64.4,76,799.13,57.9,27.6,14.5,42.1,73,809.18,39.7,45.2,15.1,60.3,72,813.38,36.1,48.6,15.3,63.9,7,4th
6443056,DEKALB COUNTY,FLAT SHOALS,52,818.83,21.2,67.3,11.5,78.8,52,817.27,25.0,63.5,11.5,75.0,52,798.02,50.0,42.3,7.7,50.0,52,802.13,46.2,51.9,1.9,53.8,52,809.90,36.5,59.6,3.8,63.5,7,4th
6443057,DEKALB COUNTY,HAMBRICK ELEM,97,823.90,25.8,45.4,28.9,74.2,97,821.80,34.0,41.2,24.7,66.0,98,812.02,44.9,31.6,23.5,55.1,98,809.52,42.9,33.7,23.5,57.1,97,812.77,41.2,39.2,19.6,58.8,7,4th
6443059,DEKALB COUNTY,JOLLY ELEMENT,85,817.31,30.6,48.2,21.2,69.4,85,817.74,36.5,41.2,22.4,63.5,86,810.91,41.9,37.2,20.9,58.1,86,800.57,51.2,38.4,10.5,48.8,85,802.88,49.4,41.2,9.4,50.6,7,4th
6443061,DEKALB COUNTY,MEADOWVIEW EL,44,824.00,25.0,50.0,25.0,75.0,44,816.91,25.0,54.5,20.5,75.0,44,814.93,34.1,40.9,25.0,65.9,44,804.61,34.1,59.1,6.8,65.9,44,802.23,36.4,61.4,2.3,63.6,7,4th
6443062,DEKALB COUNTY,MIDWAY ELEMEN,56,820.64,23.2,57.1,19.6,76.8,56,819.00,33.9,42.9,23.2,66.1,56,826.21,33.9,33.9,32.1,66.1,56,811.05,39.3,48.2,12.5,60.7,56,814.57,37.5,48.2,14.3,62.5,7,4th
6443063,DEKALB COUNTY,OAK GROVE ELE,104,866.00,1.0,24.0,75.0,99.0,104,853.02,2.9,36.5,60.6,97.1,104,856.32,9.6,27.9,62.5,90.4,105,864.55,3.8,20.0,76.2,96.2,105,857.00,4.8,30.5,64.8,95.2,7,4th
6443064,DEKALB COUNTY,PLEASANTDALE,144,822.35,22.2,57.6,20.1,77.8,145,816.44,24.8,60.0,15.2,75.2,146,805.03,44.5,42.5,13.0,55.5,146,808.96,37.0,46.6,16.4,63.0,145,810.34,35.2,56.6,8.3,64.8,7,4th
6443065,DEKALB COUNTY,ROCK CHAPEL E,72,817.82,26.4,58.3,15.3,73.6,72,812.94,30.6,58.3,11.1,69.4,72,811.75,43.1,36.1,20.8,56.9,72,800.65,44.4,47.2,8.3,55.6,72,806.39,29.2,66.7,4.2,70.8,7,4th
6443067,DEKALB COUNTY,SMOKE RISE EL,78,844.21,10.3,42.3,47.4,89.7,77,833.84,16.9,44.2,39.0,83.1,78,830.81,26.9,35.9,37.2,73.1,77,837.64,22.1,33.8,44.2,77.9,76,835.80,17.1,48.7,34.2,82.9,7,4th
6443069,DEKALB COUNTY,TONEY ELEMENT,67,811.64,38.8,47.8,13.4,61.2,67,810.16,40.3,43.3,16.4,59.7,68,801.49,47.1,36.8,16.2,52.9,68,792.59,50.0,47.1,2.9,50.0,67,794.04,50.7,47.8,1.5,49.3,7,4th
6444050,DEKALB COUNTY,ATHERTON ELEM,50,812.24,44.0,40.0,16.0,56.0,50,804.44,46.0,44.0,10.0,54.0,49,792.67,59.2,30.6,10.2,40.8,52,789.85,61.5,28.8,9.6,38.5,52,791.00,65.4,30.8,3.8,34.6,7,4th
6444051,DEKALB COUNTY,BRIAR VISTA E,49,844.98,6.1,44.9,49.0,93.9,49,834.63,14.3,44.9,40.8,85.7,50,830.66,22.0,40.0,38.0,78.0,50,832.16,18.0,48.0,34.0,82.0,49,822.22,18.4,65.3,16.3,81.6,7,5th
6444052,DEKALB COUNTY,MURPHY CANDLE,84,822.80,19.0,61.9,19.0,81.0,84,816.32,22.6,63.1,14.3,77.4,84,800.60,48.8,39.3,11.9,51.2,84,809.24,45.2,32.1,22.6,54.8,84,808.76,39.3,48.8,11.9,60.7,7,4th
6444058,DEKALB COUNTY,HIGHTOWER ELE,96,828.95,7.3,74.0,18.8,92.7,96,822.40,19.8,63.5,16.7,80.2,96,822.21,21.9,57.3,20.8,78.1,96,813.73,31.3,57.3,11.5,68.8,96,808.01,29.2,67.7,3.1,70.8,7,4th
6444059,DEKALB COUNTY,KELLEY LAKE E,55,819.98,18.2,65.5,16.4,81.8,55,813.98,25.5,70.9,3.6,74.5,55,808.53,45.5,40.0,14.5,54.5,57,806.81,38.6,54.4,7.0,61.4,57,803.65,29.8,70.2,0.0,70.2,7,4th
6444060,DEKALB COUNTY,LAUREL RIDGE,60,841.08,10.0,46.7,43.3,90.0,59,834.51,13.6,52.5,33.9,86.4,59,839.69,22.0,35.6,42.4,78.0,61,834.33,26.2,29.5,44.3,73.8,61,825.59,21.3,55.7,23.0,78.7,7,5th
6444062,DEKALB COUNTY,MONTCLAIR ELE,136,833.63,4.4,75.0,20.6,95.6,136,839.10,8.1,52.9,39.0,91.9,138,842.70,10.1,49.3,40.6,89.9,138,825.57,14.5,63.8,21.7,85.5,136,823.28,16.2,72.1,11.8,83.8,7,5th
6444063,DEKALB COUNTY,OAKCLIFF ELEM,85,843.13,1.2,57.6,41.2,98.8,86,842.38,5.8,52.3,41.9,94.2,86,846.90,14.0,38.4,47.7,86.0,85,835.32,12.9,54.1,32.9,87.1,86,833.80,12.8,64.0,23.3,87.2,7,4th
6444064,DEKALB COUNTY,RAINBOW ELEME,71,816.89,28.2,57.7,14.1,71.8,71,816.20,23.9,64.8,11.3,76.1,71,802.62,49.3,38.0,12.7,50.7,73,806.45,37.0,49.3,13.7,63.0,73,803.23,45.2,43.8,11.0,54.8,7,4th
6444065,DEKALB COUNTY,ROWLAND ELEME,52,830.12,19.2,53.8,26.9,80.8,51,821.71,19.6,60.8,19.6,80.4,52,817.31,32.7,40.4,26.9,67.3,55,810.04,30.9,54.5,14.5,69.1,54,807.57,38.9,51.9,9.3,61.1,7,4th
6444067,DEKALB COUNTY,SNAPFINGER EL,63,828.27,19.0,52.4,28.6,81.0,63,831.21,20.6,46.0,33.3,79.4,63,827.00,28.6,41.3,30.2,71.4,62,809.05,35.5,51.6,12.9,64.5,62,816.27,22.6,69.4,8.1,77.4,7,4th
6444068,DEKALB COUNTY,STONEVIEW ELE,111,811.91,34.2,50.5,15.3,65.8,111,811.19,34.2,55.9,9.9,65.8,110,792.85,62.7,28.2,9.1,37.3,112,795.97,51.8,41.1,7.1,48.2,112,796.78,50.9,46.4,2.7,49.1,7,4th
6445050,DEKALB COUNTY,AVONDALE ELEM,68,830.25,14.7,57.4,27.9,85.3,68,829.50,8.8,61.8,29.4,91.2,69,816.86,29.0,53.6,17.4,71.0,69,817.14,24.6,59.4,15.9,75.4,68,810.57,26.5,69.1,4.4,73.5,7,4th
6445053,DEKALB COUNTY,CLIFTON ELEME,38,830.97,18.4,50.0,31.6,81.6,38,820.50,26.3,60.5,13.2,73.7,38,819.32,23.7,52.6,23.7,76.3,39,819.90,30.8,43.6,25.6,69.2,39,822.79,28.2,48.7,23.1,71.8,7,4th
6445056,DEKALB COUNTY,GLEN HAVEN EL,74,813.82,29.7,59.5,10.8,70.3,74,813.58,33.8,54.1,12.2,66.2,73,804.32,49.3,32.9,17.8,50.7,74,803.28,45.9,43.2,10.8,54.1,74,797.49,48.6,50.0,1.4,51.4,7,4th
6445057,DEKALB COUNTY,HAWTHORNE ELE,69,845.07,7.2,43.5,49.3,92.8,69,831.35,14.5,52.2,33.3,85.5,69,821.57,30.4,36.2,33.3,69.6,69,835.35,23.2,33.3,43.5,76.8,69,830.25,20.3,53.6,26.1,79.7,7,4th
6445058,DEKALB COUNTY,HUNTLEY HILLS,79,831.23,17.7,51.9,30.4,82.3,79,818.35,21.5,60.8,17.7,78.5,80,815.23,31.3,50.0,18.8,68.8,81,812.83,33.3,49.4,17.3,66.7,79,810.59,36.7,51.9,11.4,63.3,7,4th
6445059,DEKALB COUNTY,KINGSLEY ELEM,76,849.26,9.2,35.5,55.3,90.8,76,834.21,17.1,46.1,36.8,82.9,76,836.34,32.9,23.7,43.4,67.1,76,838.82,14.5,38.2,47.4,85.5,76,828.59,19.7,50.0,30.3,80.3,7,6th
