Key,System Name,School Name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
6380295,COWETA COUNTY,THOMAS CROSSR,74,844.95,5.4,45.9,48.6,94.6,74,844.42,5.4,52.7,41.9,94.6,73,837.08,13.7,45.2,41.1,86.3,74,852.58,9.5,37.8,52.7,90.5,74,838.00,6.8,55.4,37.8,93.2,16,3rd
6381050,COWETA COUNTY,ARNCO SARGENT,75,825.75,22.7,52.0,25.3,77.3,74,827.85,25.7,45.9,28.4,74.3,72,828.24,26.4,47.2,26.4,73.6,76,828.74,30.3,36.8,32.9,69.7,76,809.96,38.2,52.6,9.2,61.8,16,3rd
6381054,COWETA COUNTY,RUTH HILL ELE,73,826.33,23.3,50.7,26.0,76.7,72,836.14,11.1,55.6,33.3,88.9,72,827.39,22.2,44.4,33.3,77.8,73,834.14,16.4,46.6,37.0,83.6,72,816.50,29.2,54.2,16.7,70.8,16,3rd
6382050,COWETA COUNTY,ATKINSON ELEM,75,835.00,16.0,48.0,36.0,84.0,75,834.53,12.0,57.3,30.7,88.0,76,830.34,17.1,50.0,32.9,82.9,79,837.04,16.5,39.2,44.3,83.5,79,821.05,24.1,55.7,20.3,75.9,16,3rd
6382052,COWETA COUNTY,EASTSIDE ELEM,87,834.03,6.9,64.4,28.7,93.1,87,839.51,6.9,57.5,35.6,93.1,86,846.41,5.8,41.9,52.3,94.2,87,843.82,11.5,43.7,44.8,88.5,87,821.02,12.6,75.9,11.5,87.4,16,3rd
6382056,COWETA COUNTY,NORTHSIDE ELE,54,837.22,7.4,59.3,33.3,92.6,54,837.89,13.0,48.1,38.9,87.0,54,848.98,9.3,40.7,50.0,90.7,55,856.27,9.1,29.1,61.8,90.9,54,828.65,11.1,66.7,22.2,88.9,16,3rd
6383052,COWETA COUNTY,ELM STREET EL,71,830.23,18.3,52.1,29.6,81.7,69,835.51,15.9,52.2,31.9,84.1,70,829.37,11.4,62.9,25.7,88.6,74,833.89,24.3,39.2,36.5,75.7,74,830.47,23.0,47.3,29.7,77.0,16,3rd
6383054,COWETA COUNTY,MORELAND ELEM,77,837.39,14.3,41.6,44.2,85.7,78,834.77,12.8,55.1,32.1,87.2,77,825.06,26.0,44.2,29.9,74.0,78,843.28,19.2,35.9,44.9,80.8,78,821.99,20.5,59.0,20.5,79.5,16,3rd
6385056,COWETA COUNTY,WESTERN ELEME,62,834.11,6.5,61.3,32.3,93.5,62,834.89,4.8,66.1,29.0,95.2,62,819.82,21.0,53.2,25.8,79.0,62,837.58,16.1,41.9,41.9,83.9,62,829.31,14.5,59.7,25.8,85.5,16,3rd
6390192,CRAWFORD COUNTY,CRAWFORD CO E,132,829.44,19.7,44.7,35.6,80.3,131,829.99,12.2,62.6,25.2,87.8,132,825.58,23.5,45.5,31.1,76.5,132,827.07,29.5,39.4,31.1,70.5,132,810.33,33.3,56.8,9.8,66.7,8,2nd
6400297,CRISP COUNTY,A S CLARK ELE,145,828.04,20.7,53.8,25.5,79.3,146,825.55,16.4,62.3,21.2,83.6,146,830.51,11.6,57.5,30.8,88.4,146,840.56,12.3,45.2,42.5,87.7,146,809.84,34.9,58.9,6.2,65.1,2,2nd
6402052,CRISP COUNTY,SOUTHWESTERN,168,836.68,8.9,53.0,38.1,91.1,168,840.37,4.8,58.9,36.3,95.2,168,826.51,18.5,53.6,28.0,81.5,168,835.29,17.9,47.6,34.5,82.1,165,822.24,20.0,59.4,20.6,80.0,2,2nd
6410101,DADE COUNTY,DADE ELEMENTA,122,833.68,12.3,57.4,30.3,87.7,120,832.57,10.8,58.3,30.8,89.2,122,820.49,25.4,50.8,23.8,74.6,123,820.09,30.1,50.4,19.5,69.9,123,807.81,35.8,59.3,4.9,64.2,11,9th
6410275,DADE COUNTY,DAVIS ELEMENT,49,826.55,22.4,53.1,24.5,77.6,50,820.58,36.0,38.0,26.0,64.0,50,797.36,48.0,42.0,10.0,52.0,51,816.92,41.2,31.4,27.5,58.8,51,803.88,39.2,60.8,0.0,60.8,11,9th
6420103,DAWSON COUNTY,KILOUGH ELEME,80,835.85,3.8,60.0,36.3,96.3,79,835.61,6.3,67.1,26.6,93.7,78,830.14,11.5,59.0,29.5,88.5,80,835.10,16.3,45.0,38.8,83.8,80,825.90,11.3,67.5,21.3,88.8,14,9th
6420111,DAWSON COUNTY,RIVERVIEW ELE,45,837.91,6.7,64.4,28.9,93.3,44,839.00,0.0,65.9,34.1,100.0,44,829.45,13.6,56.8,29.5,86.4,47,834.87,12.8,44.7,42.6,87.2,47,820.83,14.9,78.7,6.4,85.1,14,9th
6420189,DAWSON COUNTY,ROBINSON ELEM,91,844.12,4.4,42.9,52.7,95.6,91,838.96,7.7,51.6,40.7,92.3,91,829.71,15.4,54.9,29.7,84.6,92,843.84,7.6,51.1,41.3,92.4,92,829.13,17.4,60.9,21.7,82.6,14,9th
6420199,DAWSON COUNTY,BLACK S MILL,55,846.16,5.5,45.5,49.1,94.5,55,837.62,12.7,49.1,38.2,87.3,54,832.50,11.1,53.7,35.2,88.9,57,849.09,7.0,42.1,50.9,93.0,57,836.54,7.0,59.6,33.3,93.0,14,9th
6430105,DECATUR COUNTY,W BAINBRID EL,104,833.67,8.7,61.5,29.8,91.3,103,830.25,10.7,68.9,20.4,89.3,104,826.05,13.5,62.5,24.0,86.5,105,845.60,10.5,41.9,47.6,89.5,105,810.66,28.6,66.7,4.8,71.4,15,2nd
6430191,DECATUR COUNTY,POTTER STREET,46,846.96,6.5,34.8,58.7,93.5,47,837.72,8.5,55.3,36.2,91.5,47,845.34,12.8,36.2,51.1,87.2,48,865.40,10.4,27.1,62.5,89.6,48,832.10,18.8,43.8,37.5,81.3,15,2nd
6431052,DECATUR COUNTY,ELCAN KING EL,95,829.45,18.9,52.6,28.4,81.1,93,830.12,14.0,54.8,31.2,86.0,94,829.16,27.7,35.1,37.2,72.3,95,831.89,22.1,37.9,40.0,77.9,95,815.07,31.6,56.8,11.6,68.4,15,2nd
6433052,DECATUR COUNTY,JOHN JOHNSON,96,841.76,4.2,54.2,41.7,95.8,96,840.38,5.2,55.2,39.6,94.8,97,834.08,12.4,51.5,36.1,87.6,97,859.45,7.2,29.9,62.9,92.8,96,835.42,11.5,52.1,36.5,88.5,15,2nd
6434052,DECATUR COUNTY,JONES WHEAT E,84,834.07,7.1,58.3,34.5,92.9,84,829.94,10.7,71.4,17.9,89.3,85,828.60,14.1,55.3,30.6,85.9,85,844.72,5.9,49.4,44.7,94.1,85,826.65,8.2,70.6,21.2,91.8,15,2nd
6440100,DEKALB COUNTY,NARVIE HARRIS,171,833.32,9.9,57.9,32.2,90.1,171,833.17,10.5,59.6,29.8,89.5,171,816.51,27.5,53.2,19.3,72.5,171,833.02,17.5,45.6,36.8,82.5,171,820.39,18.1,69.6,12.3,81.9,7,4th
6440102,DEKALB COUNTY,WYNBROOKE ELE,155,841.15,4.5,52.9,42.6,95.5,155,841.15,5.2,59.4,35.5,94.8,155,828.30,16.1,53.5,30.3,83.9,155,848.34,9.0,39.4,51.6,91.0,153,832.80,7.8,61.4,30.7,92.2,7,4th
6440107,DEKALB COUNTY,FLAT ROCK ELE,216,811.95,34.3,52.8,13.0,65.7,216,811.77,36.1,51.9,12.0,63.9,213,802.32,48.4,38.5,13.1,51.6,218,800.87,50.9,36.2,12.8,49.1,218,796.14,56.9,40.8,2.3,43.1,7,4th
6440108,DEKALB COUNTY,PRINCETON ELE,173,823.03,17.9,63.0,19.1,82.1,173,825.04,18.5,55.5,26.0,81.5,173,814.77,33.5,43.9,22.5,66.5,173,818.50,32.4,43.9,23.7,67.6,173,807.18,35.8,59.0,5.2,64.2,7,4th
6440181,DEKALB COUNTY,ELDRIDGE L M,81,819.65,24.7,58.0,17.3,75.3,81,820.46,25.9,58.0,16.0,74.1,81,819.21,23.5,54.3,22.2,76.5,81,810.75,38.3,48.1,13.6,61.7,81,797.70,50.6,48.1,1.2,49.4,7,4th
6440188,DEKALB COUNTY,PANOLA WAY EL,145,813.47,33.8,55.2,11.0,66.2,145,814.49,31.0,57.2,11.7,69.0,145,802.49,44.1,44.1,11.7,55.9,145,801.03,44.8,47.6,7.6,55.2,145,794.61,55.2,44.8,0.0,44.8,7,4th
6440190,DEKALB COUNTY,PINE RIDGE EL,110,816.80,28.2,55.5,16.4,71.8,110,819.09,22.7,60.9,16.4,77.3,108,807.82,36.1,53.7,10.2,63.9,111,804.60,45.9,45.9,8.1,54.1,111,801.47,47.7,49.5,2.7,52.3,7,4th
6440191,DEKALB COUNTY,BROWNS MILL E,118,826.96,13.6,63.6,22.9,86.4,117,833.26,13.7,53.8,32.5,86.3,118,815.69,27.1,55.9,16.9,72.9,121,808.12,36.4,52.9,10.7,63.6,121,801.38,43.8,53.7,2.5,56.2,7,4th
6440197,DEKALB COUNTY,MARBUT ELEMEN,146,837.23,5.5,61.6,32.9,94.5,146,839.59,3.4,63.7,32.9,96.6,146,827.24,17.1,54.1,28.8,82.9,146,842.62,11.6,43.8,44.5,88.4,146,823.99,9.6,76.0,14.4,90.4,7,4th
6440272,DEKALB COUNTY,ROCKBRIDGE EL,79,814.56,26.6,64.6,8.9,73.4,79,816.91,30.4,50.6,19.0,69.6,83,802.43,45.8,42.2,12.0,54.2,83,812.24,41.0,32.5,26.5,59.0,81,806.43,44.4,44.4,11.1,55.6,7,4th
6440275,DEKALB COUNTY,CEDAR GROVE E,93,818.43,26.9,54.8,18.3,73.1,93,815.26,34.4,50.5,15.1,65.6,93,809.69,37.6,48.4,14.0,62.4,94,812.44,34.0,47.9,18.1,66.0,94,802.01,41.5,56.4,2.1,58.5,7,4th
6440288,DEKALB COUNTY,KITTREDGE MAG,136,879.54,0.0,5.9,94.1,100.0,136,882.82,0.0,7.4,92.6,100.0,136,895.60,0.0,5.9,94.1,100.0,136,913.99,0.0,0.0,100.0,100.0,136,887.59,0.0,3.7,96.3,100.0,7,5th
6440293,DEKALB COUNTY,SHADOW ROCK E,118,821.96,17.8,63.6,18.6,82.2,118,817.10,31.4,55.9,12.7,68.6,119,806.49,37.8,51.3,10.9,62.2,119,815.34,36.1,42.9,21.0,63.9,118,804.99,42.4,50.8,6.8,57.6,7,4th
6440297,DEKALB COUNTY,EDWARD L BOU,143,841.41,4.9,55.9,39.2,95.1,143,841.90,8.4,51.0,40.6,91.6,143,828.01,21.0,50.3,28.7,79.0,143,843.64,11.2,41.3,47.6,88.8,143,834.36,9.8,61.5,28.7,90.2,7,4th
6440305,DEKALB COUNTY,OAKVIEW ELEME,128,818.17,25.0,60.9,14.1,75.0,125,814.43,26.4,64.8,8.8,73.6,124,800.72,50.8,43.5,5.6,49.2,129,810.93,36.4,50.4,13.2,63.6,129,802.71,39.5,55.8,4.7,60.5,7,13th
6440309,DEKALB COUNTY,WADSWORTH MAG,32,871.06,0.0,6.3,93.8,100.0,32,870.03,0.0,15.6,84.4,100.0,32,864.88,0.0,25.0,75.0,100.0,32,883.19,0.0,6.3,93.8,100.0,32,857.94,0.0,18.8,81.3,100.0,7,4th
6440310,DEKALB COUNTY,DUNWOODY ELEM,357,855.58,3.1,33.6,63.3,96.9,357,854.49,5.6,35.0,59.4,94.4,364,858.32,9.6,26.1,64.3,90.4,365,865.65,8.2,22.2,69.6,91.8,358,846.74,8.4,42.2,49.4,91.6,7,6th
6440311,DEKALB COUNTY,LEADERSHIP PR,35,828.23,14.3,60.0,25.7,85.7,35,835.69,11.4,51.4,37.1,88.6,35,827.43,25.7,51.4,22.9,74.3,35,825.97,28.6,40.0,31.4,71.4,35,816.71,20.0,71.4,8.6,80.0,7,4th
6440375,DEKALB COUNTY,FAIRINGTON EL,87,814.36,27.6,60.9,11.5,72.4,87,817.82,32.2,50.6,17.2,67.8,87,795.25,59.8,32.2,8.0,40.2,88,800.31,51.1,40.9,8.0,48.9,88,793.73,56.8,42.0,1.1,43.2,7,4th
6440399,DEKALB COUNTY,ROBERT SHAW T,73,841.38,5.5,49.3,45.2,94.5,73,840.93,5.5,61.6,32.9,94.5,73,828.45,15.1,53.4,31.5,84.9,73,829.99,19.2,53.4,27.4,80.8,73,821.25,16.4,68.5,15.1,83.6,7,4th
6440409,DEKALB COUNTY,RONALD E MCNA,150,813.47,38.7,46.0,15.3,61.3,150,814.75,30.0,58.7,11.3,70.0,149,796.04,56.4,33.6,10.1,43.6,150,799.67,55.3,36.0,8.7,44.7,150,793.49,62.0,36.0,2.0,38.0,7,4th
6440475,DEKALB COUNTY,BOB MATHIS EL,51,834.51,5.9,66.7,27.5,94.1,51,834.76,7.8,62.7,29.4,92.2,51,822.53,25.5,49.0,25.5,74.5,56,821.50,32.1,37.5,30.4,67.9,56,818.25,26.8,57.1,16.1,73.2,7,4th
6440500,DEKALB COUNTY,DEKALB ALT SC,6,      --,      --,      --,      --,      --,5,      --,      --,      --,      --,      --,6,      --,      --,      --,      --,      --,5,      --,      --,      --,      --,      --,3,      --,      --,      --,      --,      --,7,4th
6440575,DEKALB COUNTY,STONE MILL EL,103,818.60,38.8,35.9,25.2,61.2,103,819.41,31.1,45.6,23.3,68.9,106,816.42,31.1,47.2,21.7,68.9,105,802.51,46.7,40.0,13.3,53.3,103,803.88,44.7,47.6,7.8,55.3,7,4th
6440675,DEKALB COUNTY,WOODRIDGE ELE,111,818.53,27.9,55.9,16.2,72.1,111,821.09,24.3,56.8,18.9,75.7,111,802.58,45.9,42.3,11.7,54.1,111,821.66,27.9,45.9,26.1,72.1,111,806.44,40.5,54.1,5.4,59.5,7,4th
6440805,DEKALB COUNTY,INTL COMM SCH,56,837.30,14.3,41.1,44.6,85.7,56,832.64,17.9,51.8,30.4,82.1,56,821.23,28.6,42.9,28.6,71.4,56,826.14,26.8,44.6,28.6,73.2,56,823.38,16.1,62.5,21.4,83.9,7,4th
6441010,DEKALB COUNTY,DEKALB ACADEM,80,841.78,5.0,50.0,45.0,95.0,80,841.28,6.3,55.0,38.8,93.8,80,828.39,20.0,45.0,35.0,80.0,80,841.84,15.0,35.0,50.0,85.0,80,826.68,11.3,71.3,17.5,88.8,7,4th
6441050,DEKALB COUNTY,DEKALB ELEMEN,79,842.78,3.8,50.6,45.6,96.2,79,840.87,6.3,57.0,36.7,93.7,79,829.77,19.0,45.6,35.4,81.0,79,831.46,16.5,46.8,36.7,83.5,79,822.76,11.4,77.2,11.4,88.6,7,4th
6441052,DEKALB COUNTY,BROCKETT ELEM,83,828.83,16.9,49.4,33.7,83.1,83,825.63,24.1,55.4,20.5,75.9,83,818.30,27.7,53.0,19.3,72.3,82,821.68,32.9,46.3,20.7,67.1,82,813.13,31.7,57.3,11.0,68.3,7,4th
6441053,DEKALB COUNTY,CHAPEL HILL E,129,815.71,27.9,58.9,13.2,72.1,128,817.33,25.0,60.9,14.1,75.0,129,799.82,51.9,39.5,8.5,48.1,131,797.07,54.2,37.4,8.4,45.8,131,794.94,57.3,42.0,0.8,42.7,7,4th
6441054,DEKALB COUNTY,COLUMBIA ELEM,107,809.63,33.6,58.9,7.5,66.4,107,812.71,36.4,51.4,12.1,63.6,107,804.55,43.9,41.1,15.0,56.1,107,799.96,53.3,37.4,9.3,46.7,107,792.86,59.8,39.3,0.9,40.2,7,4th
6441055,DEKALB COUNTY,DRESDEN ELEME,127,825.45,11.0,67.7,21.3,89.0,127,824.88,18.1,63.0,18.9,81.9,129,822.38,22.5,51.9,25.6,77.5,129,821.29,26.4,50.4,23.3,73.6,127,800.37,48.8,50.4,0.8,51.2,7,4th
6441056,DEKALB COUNTY,EVANSDALE ELE,93,850.54,6.5,31.2,62.4,93.5,91,849.89,11.0,31.9,57.1,89.0,93,854.98,9.7,34.4,55.9,90.3,95,864.60,11.6,20.0,68.4,88.4,93,851.56,11.8,23.7,64.5,88.2,7,4th
6441059,DEKALB COUNTY,IDLEWOOD ELEM,127,824.27,25.2,49.6,25.2,74.8,127,821.05,27.6,49.6,22.8,72.4,137,812.92,42.3,34.3,23.4,57.7,137,814.08,40.1,33.6,26.3,59.9,127,807.63,36.2,53.5,10.2,63.8,7,4th
6441061,DEKALB COUNTY,LIVSEY ELEMEN,51,856.22,3.9,35.3,60.8,96.1,51,851.20,3.9,51.0,45.1,96.1,51,828.35,15.7,64.7,19.6,84.3,51,857.80,7.8,25.5,66.7,92.2,51,837.35,9.8,54.9,35.3,90.2,7,4th
6441062,DEKALB COUNTY,MEDLOCK ELEME,40,820.63,30.0,52.5,17.5,70.0,40,822.35,37.5,32.5,30.0,62.5,41,801.05,53.7,29.3,17.1,46.3,41,818.90,41.5,34.1,24.4,58.5,40,802.45,47.5,40.0,12.5,52.5,7,5th
6441064,DEKALB COUNTY,PEACHCREST EL,43,810.42,41.9,44.2,14.0,58.1,43,811.00,41.9,41.9,16.3,58.1,43,798.19,51.2,32.6,16.3,48.8,43,800.35,62.8,20.9,16.3,37.2,42,795.98,54.8,42.9,2.4,45.2,7,4th
6441067,DEKALB COUNTY,SKY HAVEN ELE,34,810.32,32.4,55.9,11.8,67.6,34,810.82,44.1,47.1,8.8,55.9,34,811.85,35.3,50.0,14.7,64.7,34,788.50,67.6,23.5,8.8,32.4,34,788.29,76.5,23.5,0.0,23.5,7,5th
6441071,DEKALB COUNTY,WOODWARD ELEM,108,809.88,38.0,50.9,11.1,62.0,108,809.83,39.8,53.7,6.5,60.2,109,802.93,50.5,30.3,19.3,49.5,108,792.96,62.0,27.8,10.2,38.0,109,785.54,76.1,23.9,0.0,23.9,7,5th
6442050,DEKALB COUNTY,ALLGOOD ELEME,65,831.26,10.8,63.1,26.2,89.2,65,834.34,10.8,52.3,36.9,89.2,65,819.14,27.7,47.7,24.6,72.3,65,831.48,21.5,41.5,36.9,78.5,65,817.12,16.9,73.8,9.2,83.1,7,4th
6442056,DEKALB COUNTY,FERNBANK ELEM,91,865.76,2.2,18.7,79.1,97.8,91,861.52,2.2,33.0,64.8,97.8,91,862.58,3.3,29.7,67.0,96.7,91,884.45,3.3,16.5,80.2,96.7,91,863.15,2.2,31.9,65.9,97.8,7,5th
6442057,DEKALB COUNTY,GRESHAM PARK,32,818.34,25.0,59.4,15.6,75.0,31,824.06,12.9,67.7,19.4,87.1,31,796.23,45.2,48.4,6.5,54.8,34,787.06,73.5,23.5,2.9,26.5,34,791.79,67.6,32.4,0.0,32.4,7,5th
6442058,DEKALB COUNTY,HENDERSON MIL,85,841.09,8.2,49.4,42.4,91.8,85,837.53,4.7,60.0,35.3,95.3,85,834.06,18.8,40.0,41.2,81.2,85,842.59,14.1,45.9,40.0,85.9,85,825.92,14.1,60.0,25.9,85.9,7,4th
6442059,DEKALB COUNTY,INDIAN CREEK,128,812.50,37.5,50.0,12.5,62.5,127,813.88,36.2,47.2,16.5,63.8,169,790.62,61.5,29.6,8.9,38.5,168,794.00,59.5,28.6,11.9,40.5,127,803.20,42.5,48.0,9.4,57.5,7,4th
6442060,DEKALB COUNTY,KNOLLWOOD ELE,43,818.74,27.9,51.2,20.9,72.1,43,818.98,23.3,53.5,23.3,76.7,43,808.37,39.5,37.2,23.3,60.5,44,812.77,38.6,40.9,20.5,61.4,44,797.68,54.5,38.6,6.8,45.5,7,4th
6442061,DEKALB COUNTY,MCLENDON ELEM,80,815.73,36.3,43.8,20.0,63.8,81,813.49,35.8,50.6,13.6,64.2,86,801.60,48.8,37.2,14.0,51.2,87,797.67,52.9,36.8,10.3,47.1,80,800.88,48.8,43.8,7.5,51.3,7,4th
6442062,DEKALB COUNTY,MIDVALE ELEME,69,835.46,13.0,43.5,43.5,87.0,69,829.35,20.3,58.0,21.7,79.7,69,821.12,26.1,53.6,20.3,73.9,69,826.10,27.5,43.5,29.0,72.5,69,817.88,27.5,55.1,17.4,72.5,7,4th
6442065,DEKALB COUNTY,CARY REYNOLDS,123,823.53,22.0,53.7,24.4,78.0,123,827.10,19.5,52.0,28.5,80.5,120,818.87,30.8,47.5,21.7,69.2,123,818.33,37.4,39.0,23.6,62.6,123,814.64,30.1,56.9,13.0,69.9,7,4th
6442068,DEKALB COUNTY,STONE MOUNT E,66,823.20,15.2,62.1,22.7,84.8,66,818.33,25.8,59.1,15.2,74.2,66,814.71,28.8,51.5,19.7,71.2,66,811.70,40.9,39.4,19.7,59.1,66,802.32,45.5,54.5,0.0,54.5,7,4th
6443050,DEKALB COUNTY,ASHFORD PARK,59,834.68,16.9,47.5,35.6,83.1,59,828.98,20.3,57.6,22.0,79.7,58,822.97,25.9,46.6,27.6,74.1,58,823.86,31.0,36.2,32.8,69.0,58,817.71,27.6,53.4,19.0,72.4,7,4th
6443051,DEKALB COUNTY,BRIARLAKE ELE,62,848.63,12.9,24.2,62.9,87.1,62,846.94,9.7,37.1,53.2,90.3,62,833.85,19.4,41.9,38.7,80.6,62,856.97,16.1,25.8,58.1,83.9,62,837.84,12.9,53.2,33.9,87.1,7,5th
6443052,DEKALB COUNTY,CANBY LANE EL,95,826.98,18.9,57.9,23.2,81.1,95,830.53,14.7,58.9,26.3,85.3,94,823.85,28.7,42.6,28.7,71.3,95,816.35,36.8,42.1,21.1,63.2,95,810.57,36.8,55.8,7.4,63.2,7,4th
6443055,DEKALB COUNTY,DUNAIRE ELEME,98,818.70,26.5,57.1,16.3,73.5,98,815.78,27.6,63.3,9.2,72.4,101,804.44,48.5,36.6,14.9,51.5,101,802.21,47.5,40.6,11.9,52.5,98,796.53,56.1,42.9,1.0,43.9,7,4th
6443056,DEKALB COUNTY,FLAT SHOALS,50,814.56,30.0,58.0,12.0,70.0,51,818.29,31.4,49.0,19.6,68.6,50,802.62,46.0,44.0,10.0,54.0,52,797.31,55.8,36.5,7.7,44.2,52,790.15,67.3,32.7,0.0,32.7,7,4th
6443057,DEKALB COUNTY,HAMBRICK ELEM,115,825.42,20.9,53.0,26.1,79.1,115,820.94,24.3,60.9,14.8,75.7,114,818.82,32.5,45.6,21.9,67.5,115,818.58,33.9,44.3,21.7,66.1,115,813.97,31.3,56.5,12.2,68.7,7,4th
6443059,DEKALB COUNTY,JOLLY ELEMENT,78,818.53,34.6,41.0,24.4,65.4,76,820.09,31.6,47.4,21.1,68.4,78,812.42,44.9,32.1,23.1,55.1,82,807.39,43.9,40.2,15.9,56.1,79,802.53,48.1,48.1,3.8,51.9,7,4th
6443061,DEKALB COUNTY,MEADOWVIEW EL,50,809.36,38.0,46.0,16.0,62.0,51,807.65,41.2,51.0,7.8,58.8,51,797.69,47.1,47.1,5.9,52.9,51,791.94,62.7,33.3,3.9,37.3,51,787.86,74.5,25.5,0.0,25.5,7,4th
6443062,DEKALB COUNTY,MIDWAY ELEMEN,89,804.74,47.2,41.6,11.2,52.8,89,807.75,41.6,48.3,10.1,58.4,89,790.01,66.3,29.2,4.5,33.7,91,795.25,59.3,31.9,8.8,40.7,91,790.98,67.0,33.0,0.0,33.0,7,4th
6443063,DEKALB COUNTY,OAK GROVE ELE,98,858.77,0.0,27.6,72.4,100.0,98,854.93,0.0,40.8,59.2,100.0,98,857.37,4.1,33.7,62.2,95.9,101,875.42,5.9,14.9,79.2,94.1,101,849.54,4.0,47.5,48.5,96.0,7,4th
6443064,DEKALB COUNTY,PLEASANTDALE,123,825.20,20.3,57.7,22.0,79.7,124,822.02,17.7,64.5,17.7,82.3,123,819.59,25.2,49.6,25.2,74.8,126,817.18,28.6,54.8,16.7,71.4,124,809.15,35.5,57.3,7.3,64.5,7,4th
6443065,DEKALB COUNTY,ROCK CHAPEL E,74,823.76,20.3,56.8,23.0,79.7,74,819.78,18.9,67.6,13.5,81.1,74,820.64,23.0,52.7,24.3,77.0,74,799.49,55.4,36.5,8.1,44.6,74,799.92,47.3,51.4,1.4,52.7,7,4th
6443067,DEKALB COUNTY,SMOKE RISE EL,87,840.31,8.0,54.0,37.9,92.0,87,840.80,8.0,55.2,36.8,92.0,87,829.94,20.7,48.3,31.0,79.3,89,848.52,15.7,39.3,44.9,84.3,89,830.52,16.9,49.4,33.7,83.1,7,4th
6443069,DEKALB COUNTY,TONEY ELEMENT,76,803.33,42.1,53.9,3.9,57.9,78,798.88,53.8,43.6,2.6,46.2,77,782.62,72.7,26.0,1.3,27.3,77,789.09,61.0,33.8,5.2,39.0,77,783.78,72.7,27.3,0.0,27.3,7,4th
6444050,DEKALB COUNTY,ATHERTON ELEM,66,804.02,43.9,43.9,12.1,56.1,66,805.68,43.9,48.5,7.6,56.1,66,792.88,54.5,36.4,9.1,45.5,67,790.24,64.2,31.3,4.5,35.8,67,789.00,70.1,28.4,1.5,29.9,7,4th
6444051,DEKALB COUNTY,BRIAR VISTA E,60,832.77,15.0,55.0,30.0,85.0,60,827.25,21.7,56.7,21.7,78.3,59,821.24,27.1,45.8,27.1,72.9,59,832.78,23.7,42.4,33.9,76.3,59,821.34,27.1,50.8,22.0,72.9,7,5th
6444052,DEKALB COUNTY,MURPHY CANDLE,105,812.60,29.5,59.0,11.4,70.5,105,818.16,25.7,60.0,14.3,74.3,105,805.02,41.9,45.7,12.4,58.1,105,807.93,40.0,43.8,16.2,60.0,105,798.18,46.7,52.4,1.0,53.3,7,4th
6444058,DEKALB COUNTY,HIGHTOWER ELE,83,834.04,12.0,53.0,34.9,88.0,83,832.59,15.7,55.4,28.9,84.3,85,823.24,27.1,42.4,30.6,72.9,85,821.52,35.3,36.5,28.2,64.7,83,808.27,34.9,59.0,6.0,65.1,7,4th
6444059,DEKALB COUNTY,KELLEY LAKE E,44,814.55,18.2,75.0,6.8,81.8,44,814.59,27.3,59.1,13.6,72.7,43,809.30,34.9,48.8,16.3,65.1,45,805.11,48.9,40.0,11.1,51.1,45,790.49,71.1,28.9,0.0,28.9,7,4th
6444060,DEKALB COUNTY,LAUREL RIDGE,45,837.13,17.8,33.3,48.9,82.2,44,835.59,22.7,36.4,40.9,77.3,44,828.50,27.3,34.1,38.6,72.7,47,833.06,25.5,29.8,44.7,74.5,46,820.61,28.3,50.0,21.7,71.7,7,5th
6444062,DEKALB COUNTY,MONTCLAIR ELE,129,824.04,21.7,54.3,24.0,78.3,129,825.53,25.6,50.4,24.0,74.4,131,816.75,31.3,45.8,22.9,68.7,132,804.58,45.5,41.7,12.9,54.5,129,798.07,54.3,44.2,1.6,45.7,7,5th
6444063,DEKALB COUNTY,OAKCLIFF ELEM,96,836.47,8.3,55.2,36.5,91.7,97,837.48,11.3,54.6,34.0,88.7,97,835.11,14.4,46.4,39.2,85.6,97,835.21,21.6,45.4,33.0,78.4,97,818.08,23.7,63.9,12.4,76.3,7,4th
6444064,DEKALB COUNTY,RAINBOW ELEME,72,817.81,23.6,66.7,9.7,76.4,72,817.68,25.0,66.7,8.3,75.0,72,801.72,48.6,40.3,11.1,51.4,72,803.19,51.4,38.9,9.7,48.6,72,800.22,50.0,50.0,0.0,50.0,7,4th
6444065,DEKALB COUNTY,ROWLAND ELEME,56,817.88,25.0,57.1,17.9,75.0,56,817.82,30.4,51.8,17.9,69.6,56,807.27,44.6,37.5,17.9,55.4,60,809.63,43.3,36.7,20.0,56.7,60,796.10,51.7,46.7,1.7,48.3,7,4th
