Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6444058,DEKALB COUNTY,HIGHTOWER ELE,89,834.12,10.1,55.1,34.8,89.9,89,828.31,12.4,68.5,19.1,87.6,89,819.11,25.8,53.9,20.2,74.2,89,817.97,27.0,61.8,11.2,73.0,89,806.20,33.7,62.9,3.4,66.3
6444059,DEKALB COUNTY,KELLEY LAKE E,54,821.13,11.1,75.9,13.0,88.9,54,819.87,16.7,72.2,11.1,83.3,54,817.48,33.3,44.4,22.2,66.7,54,810.41,33.3,61.1,5.6,66.7,54,798.57,50.0,48.1,1.9,50.0
6444060,DEKALB COUNTY,LAUREL RIDGE,64,834.56,18.8,35.9,45.3,81.3,64,828.09,28.1,35.9,35.9,71.9,65,828.20,29.2,30.8,40.0,70.8,65,830.00,26.2,40.0,33.8,73.8,64,821.80,28.1,45.3,26.6,71.9
6444062,DEKALB COUNTY,MONTCLAIR ELE,134,832.53,8.2,70.9,20.9,91.8,134,832.00,11.9,59.7,28.4,88.1,138,829.61,20.3,52.2,27.5,79.7,138,822.21,23.9,54.3,21.7,76.1,134,811.27,40.3,44.8,14.9,59.7
6444063,DEKALB COUNTY,OAKCLIFF ELEM,104,843.22,1.9,50.0,48.1,98.1,104,839.98,4.8,54.8,40.4,95.2,105,846.44,8.6,41.9,49.5,91.4,105,831.10,9.5,64.8,25.7,90.5,104,824.45,9.6,76.9,13.5,90.4
6444064,DEKALB COUNTY,RAINBOW ELEME,74,830.34,9.5,62.2,28.4,90.5,74,828.76,13.5,54.1,32.4,86.5,74,822.26,21.6,50.0,28.4,78.4,74,814.85,24.3,70.3,5.4,75.7,74,804.64,33.8,66.2,0.0,66.2
6444065,DEKALB COUNTY,ROWLAND ELEME,62,822.23,24.2,54.8,21.0,75.8,62,817.10,25.8,54.8,19.4,74.2,62,810.06,37.1,48.4,14.5,62.9,62,806.15,41.9,50.0,8.1,58.1,62,794.71,53.2,46.8,0.0,46.8
6444067,DEKALB COUNTY,SNAPFINGER EL,89,812.04,30.3,61.8,7.9,69.7,88,809.48,40.9,51.1,8.0,59.1,88,804.16,44.3,46.6,9.1,55.7,88,795.42,54.5,38.6,6.8,45.5,88,792.55,60.2,37.5,2.3,39.8
6444068,DEKALB COUNTY,STONEVIEW ELE,140,813.13,30.0,59.3,10.7,70.0,140,813.98,30.7,57.1,12.1,69.3,140,799.84,47.9,42.9,9.3,52.1,140,803.72,40.0,51.4,8.6,60.0,138,799.22,48.6,50.0,1.4,51.4
6445050,DEKALB COUNTY,AVONDALE ELEM,60,826.62,18.3,58.3,23.3,81.7,60,828.63,18.3,45.0,36.7,81.7,61,821.48,27.9,49.2,23.0,72.1,61,808.97,37.7,55.7,6.6,62.3,60,801.82,41.7,58.3,0.0,58.3
6445053,DEKALB COUNTY,CLIFTON ELEME,75,836.05,13.3,49.3,37.3,86.7,75,830.07,13.3,52.0,34.7,86.7,75,821.68,30.7,45.3,24.0,69.3,75,819.59,28.0,56.0,16.0,72.0,75,808.56,25.3,72.0,2.7,74.7
6445056,DEKALB COUNTY,GLEN HAVEN EL,71,819.62,25.4,57.7,16.9,74.6,71,821.75,21.1,59.2,19.7,78.9,71,808.01,38.0,52.1,9.9,62.0,71,808.35,33.8,57.7,8.5,66.2,71,802.45,38.0,60.6,1.4,62.0
6445057,DEKALB COUNTY,HAWTHORNE ELE,73,834.27,16.4,49.3,34.2,83.6,73,826.29,17.8,56.2,26.0,82.2,73,832.78,17.8,47.9,34.2,82.2,73,825.60,23.3,47.9,28.8,76.7,72,820.90,25.0,52.8,22.2,75.0
6445058,DEKALB COUNTY,HUNTLEY HILLS,64,838.45,9.4,50.0,40.6,90.6,64,830.70,10.9,62.5,26.6,89.1,64,829.56,28.1,39.1,32.8,71.9,64,830.23,15.6,51.6,32.8,84.4,64,821.83,20.3,64.1,15.6,79.7
6445059,DEKALB COUNTY,KINGSLEY ELEM,47,840.83,0.0,63.8,36.2,100.0,47,835.11,6.4,59.6,34.0,93.6,47,836.79,19.1,42.6,38.3,80.9,47,830.77,12.8,57.4,29.8,87.2,47,825.79,19.1,55.3,25.5,80.9
6445062,DEKALB COUNTY,MONTGOMERY EL,75,856.84,2.7,38.7,58.7,97.3,75,853.00,1.3,44.0,54.7,98.7,75,868.07,5.3,26.7,68.0,94.7,75,862.24,6.7,22.7,70.7,93.3,75,852.73,5.3,37.3,57.3,94.7
6445064,DEKALB COUNTY,REDAN ELEMENT,104,817.25,24.0,60.6,15.4,76.0,104,811.27,29.8,62.5,7.7,70.2,104,810.19,39.4,44.2,16.3,60.6,104,801.33,47.1,49.0,3.8,52.9,103,803.46,41.7,55.3,2.9,58.3
6445065,DEKALB COUNTY,SAGAMORE HILL,79,840.65,8.9,49.4,41.8,91.1,79,833.44,11.4,55.7,32.9,88.6,79,825.05,26.6,41.8,31.6,73.4,79,834.08,20.3,39.2,40.5,79.7,79,822.75,19.0,59.5,21.5,81.0
6445066,DEKALB COUNTY,DEKALB ROCKDA,9,--,--,--,--,--,8,--,--,--,--,--,9,--,--,--,--,--,9,--,--,--,--,--,9,--,--,--,--,--
6450191,DODGE COUNTY,SOUTH DODGE E,127,836.87,7.1,57.5,35.4,92.9,127,836.05,10.2,52.0,37.8,89.8,127,836.83,18.9,39.4,41.7,81.1,127,831.45,16.5,55.9,27.6,83.5,126,820.47,18.3,69.8,11.9,81.7
6450291,DODGE COUNTY,NORTH DODGE E,120,842.28,7.5,46.7,45.8,92.5,120,834.83,7.5,60.0,32.5,92.5,120,831.06,19.2,49.2,31.7,80.8,120,830.87,15.0,54.2,30.8,85.0,117,820.05,22.2,61.5,16.2,77.8
6460104,DOOLY COUNTY,DOOLY CO ELEM,117,822.28,22.2,61.5,16.2,77.8,117,823.02,19.7,62.4,17.9,80.3,117,807.65,41.9,42.7,15.4,58.1,117,810.61,39.3,51.3,9.4,60.7,117,802.68,42.7,54.7,2.6,57.3
6470102,DOUGHERTY COUNTY,LIVE OAK ELEM,76,822.96,18.4,65.8,15.8,81.6,76,837.13,9.2,53.9,36.8,90.8,76,821.29,28.9,48.7,22.4,71.1,76,824.84,15.8,67.1,17.1,84.2,76,821.13,11.8,75.0,13.2,88.2
6470105,DOUGHERTY COUNTY,JACKSON HEIGH,93,813.97,22.6,71.0,6.5,77.4,93,812.43,29.0,62.4,8.6,71.0,93,805.85,40.9,49.5,9.7,59.1,93,804.20,46.2,47.3,6.5,53.8,93,802.28,41.9,58.1,0.0,58.1
6470199,DOUGHERTY COUNTY,LAMAR REESE S,110,821.55,16.4,69.1,14.5,83.6,110,826.08,18.2,56.4,25.5,81.8,110,823.69,16.4,64.5,19.1,83.6,110,833.61,11.8,55.5,32.7,88.2,110,811.25,31.8,60.9,7.3,68.2
6470205,DOUGHERTY COUNTY,LINCOLN ELEME,132,842.77,3.0,55.3,41.7,97.0,132,842.61,0.8,57.6,41.7,99.2,132,833.77,7.6,64.4,28.0,92.4,132,835.52,5.3,70.5,24.2,94.7,132,830.40,6.8,75.0,18.2,93.2
6470299,DOUGHERTY COUNTY,ALICE COACHMA,74,807.04,31.1,64.9,4.1,68.9,74,809.95,32.4,59.5,8.1,67.6,74,807.16,36.5,55.4,8.1,63.5,74,802.95,48.6,43.2,8.1,51.4,74,807.57,33.8,60.8,5.4,66.2
6470399,DOUGHERTY COUNTY,MARTIN LUTHER,55,813.62,21.8,74.5,3.6,78.2,55,812.35,23.6,65.5,10.9,76.4,55,799.29,47.3,49.1,3.6,52.7,55,800.49,47.3,43.6,9.1,52.7,55,795.29,50.9,49.1,0.0,49.1
6472056,DOUGHERTY COUNTY,MAGNOLIA ELEM,83,816.36,19.3,69.9,10.8,80.7,83,818.94,16.9,71.1,12.0,83.1,83,815.04,24.1,62.7,13.3,75.9,83,813.29,28.9,62.7,8.4,71.1,83,820.80,19.3,67.5,13.3,80.7
6472058,DOUGHERTY COUNTY,MORNINGSIDE E,72,812.15,25.0,66.7,8.3,75.0,72,811.00,40.3,50.0,9.7,59.7,72,801.03,51.4,38.9,9.7,48.6,72,801.49,41.7,55.6,2.8,58.3,72,811.33,30.6,59.7,9.7,69.4
6472062,DOUGHERTY COUNTY,SYLVESTER ROA,100,819.95,18.0,70.0,12.0,82.0,100,825.39,15.0,62.0,23.0,85.0,100,804.23,41.0,51.0,8.0,59.0,100,810.28,38.0,55.0,7.0,62.0,100,804.55,37.0,63.0,0.0,63.0
6473058,DOUGHERTY COUNTY,NORTHSIDE ELE,70,812.86,24.3,67.1,8.6,75.7,70,813.80,27.1,62.9,10.0,72.9,70,797.29,54.3,42.9,2.9,45.7,70,797.40,47.1,51.4,1.4,52.9,70,798.11,50.0,50.0,0.0,50.0
6473062,DOUGHERTY COUNTY,TURNER ELEMEN,72,812.76,22.2,69.4,8.3,77.8,72,813.94,33.3,55.6,11.1,66.7,72,807.42,34.7,58.3,6.9,65.3,72,805.07,41.7,54.2,4.2,58.3,72,801.01,43.1,56.9,0.0,56.9
6474054,DOUGHERTY COUNTY,LAKE PARK ELE,81,840.25,6.2,48.1,45.7,93.8,81,844.85,4.9,42.0,53.1,95.1,81,839.96,14.8,38.3,46.9,85.2,81,836.78,8.6,51.9,39.5,91.4,81,826.80,11.1,70.4,18.5,88.9
6474060,DOUGHERTY COUNTY,SHERWOOD ACRE,116,817.50,20.7,62.9,16.4,79.3,116,818.80,23.3,59.5,17.2,76.7,116,809.51,42.2,38.8,19.0,57.8,116,808.47,41.4,49.1,9.5,58.6,116,797.97,51.7,45.7,2.6,48.3
6475056,DOUGHERTY COUNTY,INTERNATIONAL,79,824.42,12.7,74.7,12.7,87.3,79,829.52,13.9,65.8,20.3,86.1,79,826.15,22.8,50.6,26.6,77.2,79,819.43,25.3,58.2,16.5,74.7,79,813.95,27.8,65.8,6.3,72.2
6475058,DOUGHERTY COUNTY,RADIUM SPRING,85,828.64,14.1,58.8,27.1,85.9,85,829.68,15.3,55.3,29.4,84.7,85,829.09,23.5,41.2,35.3,76.5,85,825.32,23.5,52.9,23.5,76.5,85,815.21,25.9,64.7,9.4,74.1
6475062,DOUGHERTY COUNTY,WEST TOWN ELE,86,807.56,30.2,66.3,3.5,69.8,86,815.97,30.2,57.0,12.8,69.8,86,800.38,48.8,48.8,2.3,51.2,85,810.20,35.3,55.3,9.4,64.7,85,803.88,41.2,54.1,4.7,58.8
6480104,DOUGLAS COUNTY,NORTH DOUGLAS,87,825.39,19.5,58.6,21.8,80.5,87,818.05,34.5,44.8,20.7,65.5,87,817.60,36.8,34.5,28.7,63.2,87,805.71,37.9,54.0,8.0,62.1,87,807.20,40.2,48.3,11.5,59.8
6480107,DOUGLAS COUNTY,BILL ARP ELEM,120,836.54,10.0,56.7,33.3,90.0,120,829.83,15.0,56.7,28.3,85.0,120,834.77,20.8,42.5,36.7,79.2,120,830.49,15.8,53.3,30.8,84.2,120,819.98,18.3,72.5,9.2,81.7
6480112,DOUGLAS COUNTY,MASON CREEK E,117,842.58,7.7,50.4,41.9,92.3,117,836.85,9.4,48.7,41.9,90.6,117,841.74,13.7,41.9,44.4,86.3,116,842.36,10.3,42.2,47.4,89.7,116,830.66,10.3,63.8,25.9,89.7
6480178,DOUGLAS COUNTY,ARBOR STATION,92,844.36,7.6,44.6,47.8,92.4,92,836.51,9.8,50.0,40.2,90.2,92,849.09,13.0,39.1,47.8,87.0,92,832.36,15.2,53.3,31.5,84.8,92,832.03,10.9,66.3,22.8,89.1
6480184,DOUGLAS COUNTY,DORSETT SHOAL,61,831.11,18.0,49.2,32.8,82.0,61,824.26,21.3,54.1,24.6,78.7,61,826.74,26.2,41.0,32.8,73.8,61,824.07,21.3,50.8,27.9,78.7,61,820.05,19.7,65.6,14.8,80.3
6480189,DOUGLAS COUNTY,FACTORY SHO E,82,829.21,15.9,57.3,26.8,84.1,82,817.56,23.2,62.2,14.6,76.8,82,817.98,32.9,41.5,25.6,67.1,82,817.27,32.9,45.1,22.0,67.1,82,813.99,34.1,50.0,15.9,65.9
6480193,DOUGLAS COUNTY,SOUTH DOUGLAS,98,849.79,2.0,48.0,50.0,98.0,98,845.86,2.0,54.1,43.9,98.0,98,852.18,10.2,32.7,57.1,89.8,98,843.15,7.1,53.1,39.8,92.9,98,832.96,6.1,67.3,26.5,93.9
6480198,DOUGLAS COUNTY,BRIGHT STAR E,65,837.66,9.2,46.2,44.6,90.8,65,831.28,10.8,56.9,32.3,89.2,65,826.65,26.2,38.5,35.4,73.8,65,821.74,27.7,55.4,16.9,72.3,65,817.85,26.2,58.5,15.4,73.8
6480200,DOUGLAS COUNTY,HOLLY SPRINGS,99,848.84,4.0,40.4,55.6,96.0,99,847.13,7.1,44.4,48.5,92.9,100,864.86,12.0,18.0,70.0,88.0,100,844.76,10.0,42.0,48.0,90.0,99,844.35,7.1,55.6,37.4,92.9
6480203,DOUGLAS COUNTY,NEW MANCHESTE,136,828.57,10.3,66.2,23.5,89.7,136,825.86,15.4,64.0,20.6,84.6,136,831.57,17.6,51.5,30.9,82.4,136,822.00,18.4,63.2,18.4,81.6,136,818.83,18.4,69.9,11.8,81.6
6480208,DOUGLAS COUNTY,CHAPEL HILL E,152,843.28,3.3,55.3,41.4,96.7,152,836.51,9.9,56.6,33.6,90.1,152,840.26,14.5,46.1,39.5,85.5,152,833.36,15.8,52.0,32.2,84.2,152,831.00,7.9,65.1,27.0,92.1
6480298,DOUGLAS COUNTY,SWEETWATER EL,111,823.85,18.0,58.6,23.4,82.0,110,816.83,29.1,53.6,17.3,70.9,110,819.65,32.7,37.3,30.0,67.3,110,814.47,33.6,50.0,16.4,66.4,110,813.21,34.5,52.7,12.7,65.5
6480303,DOUGLAS COUNTY,MIRROR LAKE E,89,846.55,2.2,43.8,53.9,97.8,89,846.61,7.9,37.1,55.1,92.1,89,857.83,5.6,32.6,61.8,94.4,89,849.54,5.6,34.8,59.6,94.4,89,847.87,3.4,44.9,51.7,96.6
6480398,DOUGLAS COUNTY,BURNETT ELEME,68,825.12,11.8,67.6,20.6,88.2,68,823.32,13.2,66.2,20.6,86.8,68,812.19,36.8,47.1,16.2,63.2,68,815.84,25.0,61.8,13.2,75.0,68,813.50,20.6,77.9,1.5,79.4
6480407,DOUGLAS COUNTY,BRIGHTEN ACAD,44,852.43,4.5,36.4,59.1,95.5,44,847.66,4.5,45.5,50.0,95.5,44,855.75,11.4,29.5,59.1,88.6,44,837.82,13.6,54.5,31.8,86.4,44,835.93,13.6,50.0,36.4,86.4
6480498,DOUGLAS COUNTY,EASTSIDE ELEM,95,825.93,17.9,56.8,25.3,82.1,94,822.66,24.5,47.9,27.7,75.5,94,817.30,36.2,39.4,24.5,63.8,94,819.24,30.9,46.8,22.3,69.1,94,818.54,24.5,56.4,19.1,75.5
6480507,DOUGLAS COUNTY,INNER HARBOUR,9,--,--,--,--,--,9,--,--,--,--,--,9,--,--,--,--,--,9,--,--,--,--,--,8,--,--,--,--,--
6481054,DOUGLAS COUNTY,WINSTON ELEME,69,836.58,10.1,56.5,33.3,89.9,69,832.75,14.5,56.5,29.0,85.5,69,828.33,27.5,40.6,31.9,72.5,69,832.46,15.9,50.7,33.3,84.1,69,826.33,14.5,56.5,29.0,85.5
6482050,DOUGLAS COUNTY,BEULAH ELEMEN,70,836.29,8.6,57.1,34.3,91.4,70,836.14,8.6,51.4,40.0,91.4,71,850.80,9.9,39.4,50.7,90.1,71,827.17,16.9,62.0,21.1,83.1,70,825.83,14.3,62.9,22.9,85.7
6483052,DOUGLAS COUNTY,LITHIA SPRING,80,827.69,20.0,52.5,27.5,80.0,80,821.83,27.5,47.5,25.0,72.5,80,831.50,25.0,37.5,37.5,75.0,80,815.06,35.0,52.5,12.5,65.0,80,810.69,33.8,56.3,10.0,66.3
6484052,DOUGLAS COUNTY,MOUNT CARMEL,95,841.53,7.4,51.6,41.1,92.6,95,833.71,14.7,53.7,31.6,85.3,95,829.83,24.2,41.1,34.7,75.8,95,833.75,16.8,48.4,34.7,83.2,95,829.52,13.7,62.1,24.2,86.3
6485052,DOUGLAS COUNTY,ANNETTE WINN,88,824.82,15.9,62.5,21.6,84.1,88,818.77,22.7,65.9,11.4,77.3,88,813.95,31.8,52.3,15.9,68.2,88,817.48,30.7,58.0,11.4,69.3,88,806.76,33.0,63.6,3.4,67.0
6490194,EARLY COUNTY,EARLY CO ELEM,160,834.75,8.8,61.3,30.0,91.3,160,831.09,9.4,68.8,21.9,90.6,160,848.68,8.1,40.0,51.9,91.9,160,823.70,21.9,54.4,23.8,78.1,160,817.11,25.6,60.0,14.4,74.4
6501050,ECHOLS COUNTY,ECHOLS CO HIG,67,833.36,6.0,64.2,29.9,94.0,67,831.42,4.5,70.1,25.4,95.5,68,834.71,13.2,55.9,30.9,86.8,68,835.19,14.7,50.0,35.3,85.3,67,829.18,11.9,67.2,20.9,88.1
6510103,EFFINGHAM COUNTY,SPRINGFIELD E,121,835.22,9.9,55.4,34.7,90.1,121,829.02,11.6,62.8,25.6,88.4,121,843.09,10.7,45.5,43.8,89.3,121,839.72,10.7,44.6,44.6,89.3,121,830.56,9.1,66.9,24.0,90.9
6510105,EFFINGHAM COUNTY,MARLOW ELEMEN,127,840.08,7.1,52.0,40.9,92.9,127,831.89,8.7,64.6,26.8,91.3,127,843.92,11.0,43.3,45.7,89.0,127,839.06,9.4,52.8,37.8,90.6,127,828.47,11.8,68.5,19.7,88.2
6510107,EFFINGHAM COUNTY,BLANDFORD ELE,115,840.90,4.3,53.9,41.7,95.7,115,843.79,4.3,47.8,47.8,95.7,115,847.55,9.6,41.7,48.7,90.4,115,839.87,7.0,53.0,40.0,93.0,115,824.82,10.4,73.9,15.7,89.6
6510186,EFFINGHAM COUNTY,S EFFINGHAM E,111,847.54,1.8,51.4,46.8,98.2,111,845.03,0.9,55.9,43.2,99.1,111,857.28,2.7,38.7,58.6,97.3,111,846.86,1.8,52.3,45.9,98.2,111,831.27,5.4,73.0,21.6,94.6
6510190,EFFINGHAM COUNTY,GUYTON ELEMEN,115,838.17,3.5,67.0,29.6,96.5,115,835.44,4.3,62.6,33.0,95.7,115,836.85,13.0,56.5,30.4,87.0,115,828.66,13.0,65.2,21.7,87.0,115,822.26,14.8,73.9,11.3,85.2
6510196,EFFINGHAM COUNTY,SAND HILL ELE,91,838.02,9.9,51.6,38.5,90.1,91,836.40,8.8,54.9,36.3,91.2,91,842.37,13.2,40.7,46.2,86.8,91,842.69,9.9,46.2,44.0,90.1,91,823.42,13.2,71.4,15.4,86.8
6510296,EFFINGHAM COUNTY,EBENEZER ELEM,106,842.40,3.8,56.6,39.6,96.2,106,838.56,2.8,59.4,37.7,97.2,106,843.25,9.4,48.1,42.5,90.6,106,839.64,10.4,54.7,34.9,89.6,106,826.85,11.3,71.7,17.0,88.7
6514050,EFFINGHAM COUNTY,RINCON ELEMEN,81,843.02,4.9,43.2,51.9,95.1,81,847.89,2.5,40.7,56.8,97.5,81,845.93,7.4,44.4,48.1,92.6,81,837.46,11.1,48.1,40.7,88.9,81,825.93,11.1,77.8,11.1,88.9
6520100,ELBERT COUNTY,DOVES CREEK E,58,829.81,13.8,63.8,22.4,86.2,58,821.86,15.5,70.7,13.8,84.5,58,828.53,29.3,32.8,37.9,70.7,58,830.64,17.2,50.0,32.8,82.8,57,817.61,17.5,70.2,12.3,82.5
6520177,ELBERT COUNTY,BLACKWELL ELE,44,836.50,9.1,50.0,40.9,90.9,44,839.18,11.4,45.5,43.2,88.6,44,835.55,15.9,43.2,40.9,84.1,44,820.89,25.0,65.9,9.1,75.0,44,822.89,15.9,65.9,18.2,84.1
6521050,ELBERT COUNTY,BEAVERDAM ELE,59,839.68,3.4,61.0,35.6,96.6,59,830.90,8.5,61.0,30.5,91.5,59,836.10,16.9,47.5,35.6,83.1,59,825.25,15.3,62.7,22.0,84.7,59,816.54,18.6,72.9,8.5,81.4
6521052,ELBERT COUNTY,FALLING CREEK,58,838.90,13.8,43.1,43.1,86.2,58,841.12,15.5,44.8,39.7,84.5,58,852.40,12.1,36.2,51.7,87.9,58,832.74,20.7,44.8,34.5,79.3,58,833.09,17.2,51.7,31.0,82.8
6523050,ELBERT COUNTY,BOWMAN ELEMEN,36,837.28,11.1,55.6,33.3,88.9,36,830.28,11.1,66.7,22.2,88.9,36,826.19,22.2,50.0,27.8,77.8,36,828.36,16.7,55.6,27.8,83.3,35,819.91,20.0,71.4,8.6,80.0
6530100,EMANUEL COUNTY,TWIN CITY ELE,88,843.59,1.1,51.1,47.7,98.9,88,836.95,3.4,63.6,33.0,96.6,88,834.00,13.6,55.7,30.7,86.4,88,830.53,10.2,64.8,25.0,89.8,88,825.02,15.9,65.9,18.2,84.1
6530198,EMANUEL COUNTY,SWAINSBORO EL,216,820.60,23.1,59.7,17.1,76.9,216,815.24,27.3,61.6,11.1,72.7,216,803.87,51.4,37.5,11.1,48.6,216,810.86,36.6,48.6,14.8,63.4,216,807.04,38.4,54.2,7.4,61.6
6531050,EMANUEL COUNTY,ADRIAN SCHOOL,23,835.30,4.3,52.2,43.5,95.7,23,831.70,4.3,69.6,26.1,95.7,23,837.00,21.7,34.8,43.5,78.3,23,822.48,26.1,47.8,26.1,73.9,23,823.83,17.4,60.9,21.7,82.6
6540196,EVANS COUNTY,CLAXTON ELEME,148,827.34,9.5,70.3,20.3,90.5,148,827.38,11.5,66.9,21.6,88.5,148,835.26,13.5,50.0,36.5,86.5,148,826.76,18.2,58.8,23.0,81.8,148,819.53,18.9,70.3,10.8,81.1
6550194,FANNIN COUNTY,EAST FANNIN E,74,835.15,9.5,55.4,35.1,90.5,74,830.95,9.5,62.2,28.4,90.5,74,847.50,6.8,45.9,47.3,93.2,74,826.03,17.6,59.5,23.0,82.4,74,810.14,33.8,59.5,6.8,66.2
6550293,FANNIN COUNTY,WEST FANNIN E,74,841.22,8.1,45.9,45.9,91.9,74,842.78,8.1,48.6,43.2,91.9,74,855.49,10.8,23.0,66.2,89.2,73,848.48,8.2,39.7,52.1,91.8,74,828.01,18.9,54.1,27.0,81.1
6551050,FANNIN COUNTY,BLUE RIDGE EL,85,839.42,5.9,51.8,42.4,94.1,85,836.88,7.1,56.5,36.5,92.9,85,858.60,9.4,31.8,58.8,90.6,85,835.44,12.9,50.6,36.5,87.1,85,815.74,24.7,65.9,9.4,75.3
6560102,FAYETTE COUNTY,CLEVELAND ELE,99,854.34,1.0,38.4,60.6,99.0,99,846.45,3.0,46.5,50.5,97.0,99,852.62,10.1,41.4,48.5,89.9,99,848.66,3.0,47.5,49.5,97.0,99,839.43,4.0,54.5,41.4,96.0
6560103,FAYETTE COUNTY,SARA HARP MIN,104,858.37,4.8,28.8,66.3,95.2,104,848.09,4.8,41.3,53.8,95.2,104,858.12,5.8,29.8,64.4,94.2,104,853.70,6.7,33.7,59.6,93.3,104,845.86,6.7,44.2,49.0,93.3
6560104,FAYETTE COUNTY,CRABAPPLE LAN,91,853.56,1.1,40.7,58.2,98.9,91,850.98,3.3,39.6,57.1,96.7,91,865.75,3.3,26.4,70.3,96.7,91,851.67,2.2,45.1,52.7,97.8,91,842.42,3.3,56.0,40.7,96.7
6560111,FAYETTE COUNTY,INMAN ELEMENT,92,848.86,3.3,44.6,52.2,96.7,92,843.30,7.6,45.7,46.7,92.4,93,855.99,6.5,33.3,60.2,93.5,93,842.51,7.5,48.4,44.1,92.5,91,837.77,11.0,52.7,36.3,89.0
6560174,FAYETTE COUNTY,TYRONE ELEMEN,61,856.82,1.6,41.0,57.4,98.4,61,846.31,1.6,55.7,42.6,98.4,61,864.34,3.3,34.4,62.3,96.7,61,847.79,6.6,47.5,45.9,93.4,61,834.75,4.9,63.9,31.1,95.1
6560180,FAYETTE COUNTY,HUDDLESTON EL,99,854.53,0.0,38.4,61.6,100.0,99,853.42,3.0,34.3,62.6,97.0,99,869.30,2.0,29.3,68.7,98.0,99,853.88,4.0,37.4,58.6,96.0,99,846.39,4.0,51.5,44.4,96.0
6560181,FAYETTE COUNTY,NORTH FAYETTE,72,840.65,5.6,50.0,44.4,94.4,72,834.90,13.9,55.6,30.6,86.1,72,839.03,13.9,40.3,45.8,86.1,72,834.06,15.3,54.2,30.6,84.7,72,834.21,15.3,45.8,38.9,84.7
6560186,FAYETTE COUNTY,OAK GROVE ELE,76,847.67,5.3,44.7,50.0,94.7,76,837.93,5.3,56.6,38.2,94.7,76,854.59,14.5,31.6,53.9,85.5,76,839.66,13.2,46.1,40.8,86.8,76,828.03,10.5,69.7,19.7,89.5
6560191,FAYETTE COUNTY,BRAELINN ELEM,91,857.02,3.3,28.6,68.1,96.7,91,852.67,2.2,41.8,56.0,97.8,91,855.56,1.1,49.5,49.5,98.9,90,848.13,2.2,44.4,53.3,97.8,90,842.83,4.4,52.2,43.3,95.6
6560196,FAYETTE COUNTY,KEDRON ELEMEN,100,860.68,2.0,26.0,72.0,98.0,100,858.85,3.0,28.0,69.0,97.0,101,874.28,5.0,18.8,76.2,95.0,101,858.10,5.0,31.7,63.4,95.0,100,860.62,3.0,23.0,74.0,97.0
6560199,FAYETTE COUNTY,PEEPLES ELEME,135,868.99,1.5,15.6,83.0,98.5,135,861.39,1.5,25.9,72.6,98.5,135,880.01,2.2,13.3,84.4,97.8,135,867.81,2.2,25.2,72.6,97.8,135,862.84,1.5,28.1,70.4,98.5
6560291,FAYETTE COUNTY,ROBERT J BUR,112,846.25,3.6,51.8,44.6,96.4,112,836.79,9.8,58.9,31.3,90.2,112,842.67,17.0,35.7,47.3,83.0,112,840.62,12.5,45.5,42.0,87.5,112,830.25,10.7,65.2,24.1,89.3
6560296,FAYETTE COUNTY,SPRING HILL E,79,844.81,5.1,38.0,57.0,94.9,79,841.82,5.1,51.9,43.0,94.9,79,848.57,10.1,49.4,40.5,89.9,79,845.24,6.3,51.9,41.8,93.7,79,836.67,5.1,63.3,31.6,94.9
6560302,FAYETTE COUNTY,FAYETTEVILLE,150,850.57,2.0,42.0,56.0,98.0,150,843.39,3.3,51.3,45.3,96.7,150,845.61,12.7,38.0,49.3,87.3,149,839.13,10.1,51.7,38.3,89.9,150,830.57,10.0,64.7,25.3,90.0
6561050,FAYETTE COUNTY,BROOKS ELEMEN,39,850.85,2.6,33.3,64.1,97.4,39,836.26,7.7,59.0,33.3,92.3,39,846.38,7.7,43.6,48.7,92.3,39,847.85,2.6,46.2,51.3,97.4,38,822.74,2.6,84.2,13.2,97.4
6561052,FAYETTE COUNTY,PEACHTREE CIT,76,863.41,0.0,25.0,75.0,100.0,76,858.18,0.0,40.8,59.2,100.0,76,872.58,0.0,28.9,71.1,100.0,76,862.33,1.3,32.9,65.8,98.7,76,855.36,0.0,36.8,63.2,100.0
6570102,FLOYD COUNTY,JOHNSON ELEME,57,839.82,12.3,45.6,42.1,87.7,57,834.72,12.3,54.4,33.3,87.7,57,832.53,15.8,50.9,33.3,84.2,57,839.32,15.8,42.1,42.1,84.2,57,824.23,17.5,59.6,22.8,82.5
